Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Mag X,Mag Y,Mag Z,Pitch,Roll,Yaw
0.003761,0.000164,-0.997913,-0.000211,0.003522,-0.002951,0.004200,0.318042,0.281696,-0.002696,0.003753,-1.558543
0.005051,0.000883,-0.996811,0.002098,-0.001105,-0.002395,0.004249,0.318572,0.282082,-0.002719,0.003769,-1.558543
0.005113,0.000802,-0.996288,-0.000404,-0.002297,-0.001503,0.004177,0.318671,0.281566,-0.002672,0.003739,-1.558537
0.006232,0.000524,-0.996613,-0.005115,0.002257,0.000046,0.003791,0.318813,0.282165,-0.002723,0.003760,-1.558494
0.006895,-0.000181,-0.998358,-0.003794,0.001591,-0.001927,0.004277,0.318097,0.282516,-0.002758,0.003772,-1.558494
0.005451,0.001032,-0.998421,-0.003820,0.000208,-0.001339,0.004428,0.318314,0.282399,-0.002772,0.003815,-1.558486
0.005389,0.000321,-0.996493,-0.001194,0.001582,-0.000575,0.004131,0.318280,0.283164,-0.002794,0.003834,-1.558465
0.005545,0.000534,-0.996015,0.000173,0.000614,-0.001925,0.004033,0.318266,0.283062,-0.002797,0.003846,-1.558424
0.005233,0.000538,-0.995568,0.000808,-0.000403,-0.000775,0.004324,0.318379,0.283517,-0.002784,0.003867,-1.558436
0.004443,0.001549,-0.995877,0.005666,-0.006036,-0.002693,0.004471,0.318203,0.282817,-0.002758,0.003833,-1.558415
0.003649,0.001733,-0.997492,0.005865,-0.003317,-0.004738,0.004122,0.318277,0.282274,-0.002684,0.003769,-1.558452
0.004346,0.001090,-0.999518,0.002370,0.001180,-0.004852,0.003972,0.318371,0.282624,-0.002636,0.003757,-1.558476
0.004437,0.000444,-0.998729,0.002145,-0.004668,-0.002857,0.004200,0.318399,0.281944,-0.002632,0.003746,-1.558519
0.005393,0.000690,-0.995567,-0.001495,-0.000629,0.005137,0.004141,0.318496,0.281683,-0.002601,0.003727,-1.558485
0.005247,0.000573,-0.995360,-0.004697,0.001455,0.003079,0.003801,0.317882,0.281915,-0.002658,0.003758,-1.558414
0.004567,0.001240,-0.995600,0.000584,-0.002803,-0.008536,0.004386,0.317967,0.282351,-0.002633,0.003726,-1.558456
0.005098,0.000426,-0.997955,0.002224,-0.003905,-0.001410,0.004193,0.318218,0.281946,-0.002637,0.003721,-1.558496
0.005730,0.000360,-0.997620,0.004898,-0.004658,-0.001386,0.004301,0.318498,0.281801,-0.002599,0.003656,-1.558457
0.005760,0.000614,-0.997460,-0.000725,0.000595,-0.000719,0.004435,0.318620,0.281659,-0.002546,0.003691,-1.558466
0.005874,0.000745,-0.997757,-0.001556,-0.003367,-0.007376,0.004580,0.318354,0.281874,-0.002564,0.003703,-1.558439
0.004725,-0.000114,-0.995828,0.002389,-0.006060,-0.009770,0.004236,0.318365,0.282401,-0.002563,0.003643,-1.558530
0.005265,-0.000288,-0.996096,0.000760,-0.000478,-0.000228,0.003820,0.318267,0.281872,-0.002537,0.003627,-1.558579
0.006072,0.001166,-0.995574,-0.002013,-0.004409,0.003475,0.004027,0.318456,0.282743,-0.002533,0.003601,-1.558547
0.005138,0.001284,-0.996835,-0.001174,-0.002768,0.004505,0.003842,0.318747,0.282496,-0.002544,0.003576,-1.558500
0.005195,-0.000394,-0.997418,0.000520,-0.001507,0.001287,0.004312,0.318546,0.282479,-0.002553,0.003536,-1.558430
0.005537,0.000298,-0.997494,0.002222,-0.000291,0.000826,0.004425,0.318783,0.282748,-0.002512,0.003567,-1.558424
0.005759,0.000947,-0.996801,0.000353,-0.001997,-0.000815,0.004389,0.318571,0.282823,-0.002468,0.003556,-1.558398
0.003844,0.000550,-0.994202,-0.000837,-0.007628,-0.000273,0.004393,0.318585,0.282061,-0.002482,0.003557,-1.558377
0.004106,0.000632,-0.995645,0.000340,-0.002124,-0.004399,0.004197,0.318543,0.281529,-0.002481,0.003488,-1.558363
0.005293,0.000611,-0.997951,-0.001834,0.001046,0.001177,0.004012,0.318445,0.281450,-0.002493,0.003496,-1.558428
0.004801,-0.000201,-0.999293,0.000697,0.000242,0.001084,0.004275,0.318436,0.282781,-0.002525,0.003499,-1.558378
0.004160,-0.000395,-0.998954,-0.002025,0.002625,-0.001977,0.003708,0.318342,0.283015,-0.002489,0.003496,-1.558358
0.004846,0.001386,-0.997061,-0.003002,0.003867,-0.004034,0.003696,0.318395,0.282953,-0.002523,0.003566,-1.558403
0.005939,0.001497,-0.996817,-0.000233,-0.003496,-0.001115,0.004449,0.318234,0.282452,-0.002540,0.003573,-1.558414
0.005142,0.000406,-0.996991,0.002851,-0.004311,0.002086,0.004400,0.318322,0.281869,-0.002553,0.003547,-1.558385
0.004667,0.000599,-0.995743,0.000913,-0.000442,-0.003534,0.003992,0.318859,0.281413,-0.002493,0.003507,-1.558375
0.004458,0.000491,-0.996834,-0.001049,0.000935,-0.006598,0.004142,0.318420,0.283128,-0.002500,0.003515,-1.558387
0.006137,0.000402,-0.998656,0.000190,-0.000121,-0.002715,0.004192,0.318453,0.283763,-0.002485,0.003520,-1.558419
0.005524,0.001716,-0.997090,0.002265,-0.001085,0.000339,0.004069,0.317947,0.282303,-0.002490,0.003516,-1.558427
0.004498,0.001956,-0.995941,0.002150,0.000274,0.004013,0.004347,0.317173,0.281195,-0.002461,0.003527,-1.558370
0.004857,0.001976,-0.995179,0.001290,-0.003984,0.005817,0.004428,0.318032,0.282165,-0.002462,0.003526,-1.558292
0.006110,0.001569,-0.995905,0.000548,0.003398,0.003170,0.003882,0.318112,0.282819,-0.002427,0.003519,-1.558228
0.004910,0.000336,-0.997420,-0.005481,-0.000657,0.000324,0.004065,0.318162,0.282362,-0.002454,0.003573,-1.558179
0.004553,-0.000050,-0.998882,-0.003875,0.002942,0.001419,0.004329,0.318097,0.282007,-0.002516,0.003554,-1.558210
0.004052,-0.000679,-0.999301,-0.001109,-0.000915,0.001678,0.004579,0.318281,0.282744,-0.002523,0.003600,-1.558147
0.004578,0.000193,-0.996196,-0.001100,-0.000445,-0.005428,0.004333,0.318143,0.283036,-0.002521,0.003602,-1.558178
0.004641,0.001210,-0.995487,-0.001510,-0.002678,-0.006612,0.004027,0.318243,0.282834,-0.002525,0.003575,-1.558226
0.005026,0.000134,-0.996308,-0.000665,-0.003337,-0.000812,0.003611,0.318481,0.282359,-0.002536,0.003559,-1.558241
0.005211,0.000975,-0.998485,0.001780,-0.006107,-0.002166,0.003904,0.318531,0.281530,-0.002520,0.003510,-1.558230
0.004330,0.000036,-0.998585,0.001289,-0.004181,-0.001366,0.004246,0.318176,0.281876,-0.002508,0.003449,-1.558241
0.004025,0.000300,-0.997365,-0.001046,0.001419,0.001593,0.003874,0.318349,0.282869,-0.002502,0.003443,-1.558229
0.005527,-0.000669,-0.996758,-0.000630,-0.005775,-0.004394,0.004183,0.318710,0.282776,-0.002507,0.003431,-1.558233
0.006365,0.000225,-0.996305,0.000872,-0.007190,-0.005425,0.004025,0.318891,0.283107,-0.002511,0.003347,-1.558250
0.005194,0.001080,-0.996319,0.000352,0.001540,-0.002658,0.004106,0.318733,0.282264,-0.002474,0.003300,-1.558282
0.005493,0.002093,-0.996718,-0.001091,0.001901,0.004378,0.004088,0.318469,0.282447,-0.002491,0.003333,-1.558285
0.004566,0.002213,-0.997799,-0.000213,0.004572,0.000749,0.004090,0.318588,0.282544,-0.002473,0.003352,-1.558213
0.004789,0.001477,-0.998213,0.000529,-0.001787,-0.006309,0.004353,0.318517,0.281891,-0.002490,0.003427,-1.558215
0.004087,0.000905,-0.997935,-0.001698,-0.002972,-0.007747,0.004272,0.318459,0.282155,-0.002485,0.003347,-1.558268
0.003976,0.000395,-0.995313,-0.002058,0.000462,-0.004450,0.004428,0.318272,0.282481,-0.002507,0.003351,-1.558288
0.003834,0.001318,-0.995181,0.002633,-0.000037,-0.001212,0.003967,0.318097,0.282434,-0.002508,0.003340,-1.558313
0.004080,0.001247,-0.996500,0.003074,-0.003872,-0.001389,0.004105,0.318161,0.281626,-0.002479,0.003366,-1.558306
0.004133,0.000209,-0.996377,0.001420,-0.006956,0.002301,0.004275,0.318755,0.282282,-0.002453,0.003303,-1.558292
0.005370,0.000384,-0.998065,-0.002845,-0.001815,-0.000585,0.004019,0.318374,0.282998,-0.002444,0.003275,-1.558244
0.005314,-0.000171,-0.997413,-0.005296,-0.001909,-0.005152,0.004097,0.317820,0.282674,-0.002500,0.003292,-1.558231
0.004908,0.001655,-0.995013,0.000710,-0.002071,-0.001860,0.004324,0.317715,0.281932,-0.002508,0.003267,-1.558273
0.004899,0.000616,-0.996351,0.002538,0.006451,-0.002710,0.004225,0.317770,0.282061,-0.002474,0.003270,-1.558223
0.005358,-0.000651,-0.999060,-0.001484,0.004895,-0.002240,0.003902,0.318175,0.281726,-0.002462,0.003318,-1.558246
0.001877,-0.059332,-0.997542,-0.004239,0.000104,0.041827,0.004071,0.318329,0.282535,-0.002469,0.003364,-1.558232
-0.014995,-0.121008,-0.999977,-0.001002,-0.003389,0.153615,0.004812,0.318377,0.282702,-0.002263,0.003337,-1.557370
0.029206,0.000764,-0.999603,0.002384,-0.030533,0.199671,0.005283,0.318645,0.282530,-0.001853,0.003161,-1.555589
0.099476,0.184867,-0.992023,0.001251,-0.027818,0.209892,0.005541,0.318459,0.282751,-0.001980,0.002953,-1.553427
0.078108,0.052122,-0.993080,-0.004218,-0.006364,0.518183,0.006410,0.318896,0.282740,-0.002625,0.003112,-1.550636
-0.076332,0.018512,-1.002051,-0.000294,-0.001804,0.546942,0.008768,0.318644,0.282112,-0.002770,0.003234,-1.543621
-0.005275,-0.020417,-1.003352,0.000662,-0.006247,0.202032,0.009455,0.318635,0.281296,-0.002790,0.002928,-1.540123
0.003648,-0.025594,-0.999871,-0.005228,-0.010333,0.101828,0.009719,0.318758,0.282001,-0.002731,0.002838,-1.538696
-0.041549,-0.000039,-0.997423,-0.000664,-0.001541,-0.044416,0.010243,0.318742,0.283718,-0.002752,0.002758,-1.538161
-0.016293,-0.014251,-0.997608,0.001764,-0.007500,-0.121197,0.010089,0.318887,0.282110,-0.002710,0.002595,-1.539303
0.037356,-0.044497,-1.018979,0.047124,-0.025980,-0.034872,0.009790,0.318718,0.281664,-0.002614,0.002463,-1.540487
0.063087,-0.027519,-1.107912,0.287955,-0.134388,0.220830,0.010191,0.318840,0.281846,-0.001421,0.002201,-1.539799
-0.076911,0.007732,-1.186098,0.948393,-0.347515,0.248375,0.010683,0.320098,0.280797,0.003193,0.000118,-1.536646
-0.137943,-0.003841,-1.132198,1.847748,-0.419764,-0.091684,0.012356,0.323756,0.277076,0.016291,-0.004334,-1.535292
-0.082245,0.004061,-1.040778,2.539936,-0.252084,-0.771795,0.011618,0.329161,0.269308,0.037878,-0.008537,-1.538976
-0.002171,-0.050404,-0.993312,2.782572,-0.223641,-1.593453,0.008656,0.334979,0.261590,0.064999,-0.010171,-1.550269
0.050111,-0.152421,-0.917038,2.713021,-0.163110,-1.991736,0.003787,0.340811,0.252415,0.092806,-0.010880,-1.569008
0.040892,-0.183523,-0.907159,2.542728,0.003199,-1.976093,-0.002218,0.345812,0.244377,0.119967,-0.009509,-1.588980
0.027518,-0.197608,-0.965054,2.215318,0.044144,-1.734607,-0.009083,0.349876,0.237079,0.144742,-0.006310,-1.607848
0.000998,-0.208729,-1.014373,1.527449,-0.096283,-1.055086,-0.013656,0.353191,0.230002,0.164988,-0.003648,-1.622976
-0.039143,-0.163926,-1.031905,0.929281,-0.241615,-0.441424,-0.015842,0.355335,0.226448,0.177142,-0.004157,-1.630434
-0.057336,-0.200231,-1.109129,0.737935,-0.341411,-0.203112,-0.016588,0.356406,0.224410,0.185139,-0.006378,-1.634068
-0.071949,-0.233983,-1.183915,0.612207,-0.541474,-0.104991,-0.016332,0.357217,0.221565,0.192032,-0.010248,-1.636282
-0.083410,-0.181398,-1.174827,0.697450,-0.791225,-0.284020,-0.015820,0.358174,0.219823,0.197890,-0.016489,-1.638913
-0.075237,-0.196468,-1.142020,0.863231,-0.944012,-0.498441,-0.015957,0.359641,0.217733,0.205727,-0.024425,-1.644743
-0.047965,-0.251427,-1.105164,0.769048,-1.057784,-0.475564,-0.016427,0.360947,0.215050,0.214569,-0.033065,-1.652088
-0.015423,-0.242112,-1.030064,0.607091,-1.118869,-0.322902,-0.016271,0.361954,0.212458,0.221621,-0.042912,-1.658558
0.005381,-0.222062,-0.958903,0.522297,-1.108520,-0.186432,-0.015437,0.362424,0.211827,0.227747,-0.053100,-1.663579
0.010529,-0.190798,-0.895848,0.380129,-1.027019,-0.024694,-0.014913,0.362414,0.210346,0.232605,-0.063227,-1.667154
-0.015405,-0.142605,-0.859064,0.220007,-0.914032,0.082750,-0.013477,0.362857,0.210275,0.235802,-0.072591,-1.668839
-0.082723,-0.123368,-0.897146,0.067601,-0.815325,0.073140,-0.011496,0.363103,0.211484,0.237228,-0.081110,-1.669939
-0.121520,-0.159678,-0.953019,-0.143208,-0.804602,0.154410,-0.010497,0.363097,0.211768,0.237045,-0.089084,-1.671098
-0.132427,-0.186572,-0.983482,-0.353365,-0.856596,0.287861,-0.008873,0.362525,0.211759,0.234367,-0.097611,-1.671029
-0.117632,-0.225866,-0.990119,-0.465374,-0.965321,0.287179,-0.006189,0.361885,0.214032,0.230060,-0.107110,-1.670125
-0.079123,-0.263806,-0.945099,-0.550987,-1.015785,0.210707,-0.004069,0.361265,0.216072,0.224974,-0.117488,-1.669989
-0.052411,-0.264071,-0.894086,-0.572443,-0.976426,0.142370,-0.002573,0.359400,0.218443,0.219538,-0.127547,-1.670373
-0.048003,-0.258680,-0.880114,-0.523789,-0.875013,0.080261,-0.000834,0.358368,0.220891,0.214195,-0.136786,-1.671301
-0.087632,-0.243593,-0.937454,-0.434443,-0.761199,0.086497,0.000827,0.357335,0.222268,0.209698,-0.144693,-1.672228
-0.145991,-0.231471,-1.026318,-0.413072,-0.733475,0.182059,0.002412,0.356372,0.224506,0.205841,-0.151882,-1.672760
-0.184300,-0.252255,-1.109724,-0.597861,-0.814170,0.508519,0.004693,0.355939,0.227164,0.201326,-0.159677,-1.671764
-0.323102,-0.147660,-1.158109,-0.942395,-1.035624,0.811367,0.008012,0.354373,0.229494,0.193309,-0.169565,-1.666857
-0.322568,-0.065813,-1.108339,-1.211781,-1.374994,0.787982,0.012864,0.352027,0.233806,0.181264,-0.183106,-1.661219
-0.229133,-0.084830,-0.992017,-1.354070,-1.488616,0.656928,0.017483,0.348719,0.238142,0.166978,-0.199146,-1.656534
-0.175662,-0.084915,-0.898177,-1.275414,-1.427719,0.427323,0.021912,0.346243,0.243462,0.152378,-0.214735,-1.653201
-0.144903,-0.120289,-0.870942,-1.050336,-1.239057,0.188119,0.025341,0.344005,0.247655,0.140109,-0.228610,-1.652143
-0.168786,-0.209336,-0.974683,-1.092479,-1.076198,0.227169,0.028103,0.341387,0.251760,0.130325,-0.239970,-1.652314
-0.198891,-0.247287,-1.054849,-1.317560,-1.070945,0.485974,0.030954,0.338744,0.255353,0.118198,-0.250486,-1.650441
-0.217099,-0.203918,-1.071814,-1.340929,-1.144013,0.642668,0.035003,0.334944,0.258707,0.103850,-0.261730,-1.645873
-0.250907,-0.179154,-1.105019,-1.319653,-1.277229,0.808814,0.039585,0.332076,0.264013,0.089427,-0.273886,-1.640084
-0.286094,-0.144771,-1.094812,-1.482534,-1.476233,1.159948,0.045248,0.328468,0.268351,0.073963,-0.287901,-1.631837
-0.311915,-0.072720,-1.006515,-1.747898,-1.602875,1.532720,0.052661,0.323563,0.272994,0.054555,-0.304158,-1.619304
-0.339701,-0.006349,-0.963941,-2.018997,-1.609646,1.793983,0.061521,0.318103,0.278177,0.031000,-0.320823,-1.602855
-0.350165,0.056612,-0.957316,-2.066903,-1.725511,1.809288,0.070250,0.312485,0.284419,0.003634,-0.337624,-1.583824
-0.378958,0.123648,-0.854651,-2.044363,-1.694002,1.444552,0.078909,0.305884,0.290195,-0.023195,-0.355159,-1.565604
-0.355910,0.089673,-0.818526,-2.393103,-1.475851,1.084032,0.085812,0.298470,0.294894,-0.049431,-0.370929,-1.551940
-0.327723,0.066047,-0.833355,-2.873997,-1.318292,0.966859,0.091826,0.290451,0.301766,-0.080074,-0.384314,-1.540446
-0.313509,0.065268,-0.836484,-3.003199,-1.197604,0.926305,0.097567,0.281736,0.308772,-0.114074,-0.395981,-1.529309
-0.320192,0.049462,-0.833492,-3.047762,-0.995602,1.085216,0.102966,0.272246,0.315755,-0.148582,-0.405797,-1.517810
-0.362909,0.110852,-0.853196,-2.988801,-0.756090,1.288978,0.108077,0.262585,0.324029,-0.184594,-0.412643,-1.503743
-0.401658,0.159122,-0.900512,-2.781210,-0.546062,1.251209,0.112687,0.252386,0.330686,-0.219727,-0.416392,-1.488516
-0.389231,0.159388,-0.888160,-2.576337,-0.419441,1.156256,0.116186,0.242676,0.336527,-0.252217,-0.418334,-1.475042
-0.376095,0.205726,-0.816801,-2.217759,-0.260786,1.097231,0.120038,0.233827,0.341895,-0.281779,-0.418841,-1.462276
-0.389923,0.234247,-0.817355,-1.999685,-0.167948,0.953107,0.122644,0.225962,0.345933,-0.307010,-0.417669,-1.451106
-0.372055,0.223592,-0.814132,-2.277992,-0.255027,0.985342,0.124466,0.217820,0.350441,-0.331169,-0.416567,-1.441524
-0.345714,0.259491,-0.743910,-2.587285,-0.265375,1.244333,0.127141,0.208640,0.353936,-0.360396,-0.415748,-1.429735
-0.359026,0.330362,-0.732361,-2.520115,-0.093908,1.254153,0.130023,0.198235,0.359008,-0.392323,-0.412821,-1.415795
-0.383821,0.391988,-0.772592,-1.995574,-0.006765,0.820960,0.131822,0.189178,0.363345,-0.420932,-0.408595,-1.404625
-0.379798,0.366789,-0.764090,-1.231626,0.050493,0.344234,0.132658,0.182714,0.366319,-0.440297,-0.406158,-1.399002
-0.333740,0.273836,-0.730021,-0.770866,0.246069,0.192399,0.132408,0.178788,0.368850,-0.450467,-0.404367,-1.397886
-0.308940,0.264548,-0.684340,-0.515373,0.539559,0.365054,0.131227,0.175997,0.370196,-0.457130,-0.400187,-1.397684
