Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Mag X,Mag Y,Mag Z,Pitch,Roll,Yaw
-0.043571,0.239666,-1.016373,0.526317,0.624931,0.790137,0.016794,0.235498,0.344751,-0.229969,0.013122,-1.503104
-0.037877,0.195075,-1.001999,0.586190,0.461142,0.797545,0.016670,0.237111,0.344622,-0.223832,0.019049,-1.496524
0.003729,0.144268,-0.977012,0.677528,0.465217,0.803251,0.016940,0.239363,0.343948,-0.216553,0.025206,-1.489756
0.031002,0.156569,-0.954014,0.774828,0.844588,0.811641,0.017077,0.241724,0.341794,-0.208271,0.035618,-1.483673
0.049650,0.231889,-0.960491,0.656226,1.424409,0.745648,0.015495,0.244103,0.340708,-0.201788,0.051687,-1.479479
0.062045,0.294355,-0.993466,0.249185,1.882518,0.619366,0.011586,0.245556,0.339926,-0.199987,0.071750,-1.477372
0.064090,0.308534,-1.019476,-0.030263,2.107967,0.431133,0.006713,0.245932,0.338447,-0.200963,0.093335,-1.477755
0.077588,0.263183,-1.020823,-0.022772,2.015234,0.278591,0.000690,0.245986,0.338296,-0.201470,0.113342,-1.479276
0.100424,0.219753,-1.012117,0.011226,1.682085,0.236936,-0.004820,0.245588,0.338379,-0.201421,0.129800,-1.480422
0.146817,0.158160,-0.964657,-0.071563,1.412017,0.357288,-0.008446,0.245322,0.338199,-0.202134,0.144090,-1.479424
0.144876,0.160356,-0.914565,-0.065347,1.422976,0.538269,-0.012124,0.245449,0.337809,-0.202173,0.159270,-1.476692
0.131028,0.197778,-0.917389,-0.086312,1.404179,0.485400,-0.015657,0.245158,0.337406,-0.202863,0.173858,-1.474925
0.145844,0.195900,-0.944552,-0.169499,1.210311,0.359772,-0.018941,0.244887,0.336484,-0.204564,0.185991,-1.474009
0.166756,0.178783,-0.935835,-0.097821,0.988093,0.323657,-0.021909,0.244850,0.337522,-0.205097,0.196083,-1.472798
0.198580,0.203440,-0.941900,0.115917,0.731330,0.300693,-0.023564,0.244714,0.337080,-0.203340,0.203553,-1.471310
0.246836,0.204514,-0.969832,0.166120,0.487033,0.330965,-0.024919,0.245281,0.337070,-0.201319,0.208732,-1.468800
0.284316,0.179934,-0.964994,0.248590,0.590454,0.501177,-0.025121,0.245472,0.336307,-0.197795,0.215936,-1.464522
0.267361,0.211720,-0.963355,0.381983,0.998731,0.633130,-0.026200,0.247179,0.334950,-0.192901,0.227621,-1.459957
0.233647,0.241802,-0.974856,0.437270,1.359527,0.590663,-0.028647,0.249093,0.332642,-0.187978,0.242448,-1.456834
0.207060,0.230920,-0.983437,0.482790,1.476402,0.446725,-0.032221,0.250442,0.331478,-0.182848,0.257651,-1.455454
0.190930,0.218825,-0.992820,0.486330,1.359683,0.279192,-0.035710,0.251971,0.330121,-0.178062,0.271057,-1.455556
0.192286,0.211614,-0.992874,0.302736,1.020907,0.141199,-0.038700,0.253412,0.328824,-0.175470,0.280654,-1.456305
0.210774,0.177793,-0.988584,0.070342,0.558304,0.045539,-0.041118,0.254539,0.327744,-0.175257,0.285417,-1.457133
0.230343,0.123384,-0.946711,0.062079,0.114718,0.103081,-0.041858,0.254383,0.327177,-0.174160,0.286114,-1.456154
0.226804,0.115354,-0.907216,0.257884,-0.146286,0.197178,-0.041332,0.254834,0.325994,-0.170475,0.284668,-1.453774
0.232299,0.118752,-0.899363,0.384514,-0.261658,0.181196,-0.039922,0.256044,0.326789,-0.165834,0.282271,-1.451484
0.244489,0.140122,-0.902041,0.523948,-0.427477,0.108637,-0.038886,0.257469,0.325326,-0.159885,0.277928,-1.449695
0.262321,0.164334,-0.907512,0.700740,-0.616836,-0.036322,-0.037163,0.258926,0.323303,-0.152679,0.271573,-1.449235
0.306400,0.164161,-0.919146,0.878174,-0.786518,-0.110132,-0.034995,0.260888,0.323144,-0.143899,0.263605,-1.449084
0.373088,0.149903,-0.921560,1.163992,-0.844893,0.026352,-0.032741,0.263841,0.319354,-0.131385,0.255583,-1.447033
0.373315,0.222516,-0.903246,1.072252,-0.618255,0.192974,-0.030227,0.267323,0.316583,-0.120379,0.250465,-1.443770
0.339664,0.271147,-0.912268,0.382099,-0.283835,0.066514,-0.028357,0.269910,0.316297,-0.117951,0.248443,-1.442897
0.308907,0.233730,-0.923477,-0.048135,-0.177304,-0.087263,-0.028055,0.270294,0.315942,-0.119317,0.246867,-1.443594
0.273815,0.157268,-0.880083,-0.119870,-0.260157,-0.180568,-0.027150,0.270149,0.316506,-0.121259,0.244112,-1.445140
0.238476,0.079547,-0.831091,0.113644,-0.443742,-0.178675,-0.026481,0.270113,0.316713,-0.119993,0.239481,-1.446157
0.205959,0.055506,-0.824603,0.455642,-0.703490,-0.116999,-0.025642,0.270577,0.315942,-0.115005,0.232144,-1.446311
0.196163,0.058763,-0.837338,0.623662,-0.957763,-0.074889,-0.022882,0.272261,0.314098,-0.108432,0.222334,-1.445813
0.205834,0.083079,-0.886146,0.750949,-1.148797,-0.045224,-0.019619,0.274746,0.313100,-0.100627,0.210775,-1.444950
0.201865,0.113618,-0.961950,0.970573,-1.371112,-0.056377,-0.015906,0.277484,0.312597,-0.090516,0.196848,-1.444093
0.164812,0.118250,-1.035917,1.103693,-1.539726,-0.167645,-0.011859,0.280112,0.309607,-0.079600,0.181109,-1.444687
0.127753,0.066350,-1.066742,1.095792,-1.641090,-0.358100,-0.007213,0.283291,0.306845,-0.069206,0.164220,-1.447398
0.106071,0.011006,-1.054489,1.248904,-1.660008,-0.527659,-0.003580,0.286562,0.304297,-0.057021,0.147139,-1.451928
0.183972,-0.036057,-1.032137,1.538785,-1.540709,-0.513017,0.000030,0.289993,0.300906,-0.041592,0.131720,-1.456095
0.197271,0.023427,-1.054106,1.421773,-1.144239,-0.258461,0.002779,0.293737,0.297210,-0.027638,0.120952,-1.457698
0.128622,0.098686,-1.110739,0.483462,-0.659275,-0.184086,0.004665,0.297288,0.294790,-0.024574,0.114846,-1.459351
0.107507,0.078631,-1.144893,-0.138897,-0.382451,-0.212943,0.005509,0.297980,0.294364,-0.026921,0.111167,-1.461513
0.085610,0.004135,-1.096855,-0.048328,-0.264221,-0.171407,0.006491,0.297246,0.295496,-0.027280,0.108464,-1.463177
0.035312,-0.039782,-1.053514,0.184693,-0.165983,-0.096111,0.006786,0.297200,0.296145,-0.025025,0.106660,-1.464100
0.012646,-0.015797,-1.032627,0.190144,-0.093769,-0.118773,0.006702,0.297923,0.294761,-0.023149,0.105420,-1.465526
0.009105,0.024652,-1.019985,0.009507,-0.033816,-0.239863,0.006334,0.298976,0.295116,-0.023499,0.104786,-1.468313
0.008981,0.046031,-1.008279,-0.234470,-0.032369,-0.411786,0.005569,0.298233,0.294546,-0.026641,0.104028,-1.472901
0.020805,0.041164,-1.001273,-0.400423,-0.129244,-0.524203,0.004023,0.297092,0.295286,-0.031464,0.102235,-1.478447
0.034793,0.023160,-0.997042,-0.276323,-0.316092,-0.562116,0.003147,0.296218,0.296743,-0.034494,0.098465,-1.484111
0.025488,0.032438,-0.995250,-0.036946,-0.494853,-0.665998,0.003066,0.295525,0.296346,-0.035287,0.092889,-1.490877
0.029692,0.052573,-0.983500,0.113090,-0.622880,-0.938009,0.002238,0.295464,0.296611,-0.034887,0.085999,-1.500506
0.082893,0.042499,-0.963124,0.233493,-0.745215,-1.166353,0.001501,0.295486,0.295820,-0.033519,0.077984,-1.512158
0.163797,0.042600,-0.934520,0.453864,-0.811661,-1.100292,0.000711,0.296588,0.295135,-0.029506,0.069747,-1.522460
0.204387,0.055106,-0.924322,0.645472,-0.744577,-0.812503,-0.000091,0.297809,0.293791,-0.023417,0.062695,-1.529550
0.173457,0.081454,-0.949814,0.589765,-0.623357,-0.508210,0.000105,0.299233,0.292275,-0.018146,0.056907,-1.533791
0.130717,0.100296,-0.994000,0.274548,-0.549469,-0.325824,0.000702,0.300505,0.290154,-0.016192,0.051707,-1.536503
0.096141,0.071259,-1.021850,-0.075303,-0.523059,-0.249432,0.001491,0.301073,0.290275,-0.017665,0.046640,-1.538646
0.073779,0.013422,-1.022012,-0.167060,-0.465024,-0.159521,0.001964,0.300540,0.291186,-0.019455,0.042121,-1.539906
0.046826,-0.031651,-1.010475,0.023087,-0.378714,-0.055035,0.002808,0.300347,0.291977,-0.018793,0.038409,-1.540162
-0.009800,-0.030014,-1.023849,0.222134,-0.282286,-0.019427,0.003698,0.300706,0.292039,-0.016164,0.035580,-1.540326
-0.049373,-0.009790,-1.057423,0.222637,-0.257353,-0.137754,0.004399,0.301507,0.290516,-0.013970,0.032694,-1.542058
-0.044694,-0.025255,-1.073308,0.133626,-0.260648,-0.302523,0.004660,0.301855,0.289817,-0.012690,0.029760,-1.545426
-0.034569,-0.030561,-1.060960,0.022247,-0.165514,-0.349180,0.004047,0.302333,0.290601,-0.012502,0.027959,-1.549008
-0.021127,-0.008358,-1.029446,-0.155963,0.013097,-0.397194,0.003229,0.301479,0.290314,-0.014407,0.028067,-1.553201
0.008091,0.000237,-0.999832,-0.101920,0.131069,-0.347134,0.001884,0.300633,0.289423,-0.015291,0.029356,-1.556666
0.032070,0.012428,-0.986720,0.060480,0.155771,-0.150704,0.000422,0.301163,0.289571,-0.014561,0.030896,-1.557921
0.035554,0.037635,-0.993393,0.118091,0.164581,0.042757,-0.000316,0.301045,0.289412,-0.013329,0.032563,-1.557229
0.034698,0.048049,-1.013121,0.104346,0.156732,0.123257,-0.000333,0.301722,0.290235,-0.012382,0.034124,-1.555929
0.042846,0.044996,-1.030790,-0.034493,0.161217,0.175268,-0.000171,0.302335,0.288677,-0.013008,0.035770,-1.553992
0.048693,0.034435,-1.024376,-0.147125,0.228161,0.174621,-0.000119,0.301497,0.288477,-0.014559,0.038204,-1.552249
0.050900,0.007067,-0.999930,-0.095661,0.301946,0.136290,-0.000309,0.300940,0.289889,-0.015359,0.041347,-1.550891
0.049765,-0.007835,-0.966368,0.016248,0.320227,0.123993,-0.000569,0.301326,0.289780,-0.014994,0.044607,-1.549605
0.047664,-0.012322,-0.935762,0.171293,0.271397,0.086663,-0.001370,0.301515,0.290100,-0.012962,0.047265,-1.548747
0.052836,-0.006895,-0.910000,0.274003,0.178949,0.029215,-0.001801,0.302008,0.289501,-0.010096,0.048996,-1.548465
0.065198,0.003514,-0.901155,0.378813,0.059223,-0.005223,-0.002028,0.302725,0.288019,-0.006197,0.049521,-1.548435
0.082341,0.022973,-0.914205,0.520118,-0.088450,0.003252,-0.002278,0.304252,0.286763,-0.000859,0.048622,-1.548222
0.097309,0.045061,-0.947955,0.530356,-0.202950,0.036592,-0.001989,0.305704,0.284323,0.004287,0.046652,-1.547645
0.101701,0.046909,-0.987096,0.421649,-0.255444,0.070906,-0.001488,0.306692,0.284000,0.008232,0.044242,-1.546696
0.092446,0.029338,-1.012906,0.338352,-0.239957,0.095660,-0.000390,0.307434,0.283702,0.011423,0.042035,-1.545588
0.078076,0.023611,-1.012936,0.338417,-0.190729,0.113594,0.000457,0.308142,0.281460,0.014671,0.040266,-1.544287
0.074321,-0.009691,-0.987371,0.480070,-0.150735,0.135563,0.000971,0.309181,0.280680,0.019666,0.038903,-1.542816
0.045739,-0.032424,-0.980352,0.699873,-0.157808,0.210702,0.002081,0.310683,0.279133,0.027031,0.037323,-1.540529
0.015575,-0.019479,-1.001590,0.735019,-0.205253,0.207546,0.003518,0.312399,0.277479,0.034428,0.035065,-1.538570
0.009025,-0.030678,-1.028995,0.629740,-0.246233,0.153757,0.005051,0.314517,0.275541,0.040512,0.032428,-1.537233
0.000074,-0.051632,-1.036709,0.581443,-0.225176,0.152617,0.005814,0.316087,0.274036,0.046400,0.030032,-1.535819
-0.018522,-0.044088,-1.038666,0.549844,-0.165809,0.115867,0.006960,0.317823,0.273271,0.051875,0.028222,-1.534894
-0.015831,-0.036241,-1.026054,0.403639,-0.089982,-0.003143,0.007547,0.318190,0.271367,0.055645,0.027290,-1.535223
0.000396,-0.044605,-0.993095,0.266720,-0.017869,-0.090215,0.007374,0.319278,0.269431,0.058047,0.027140,-1.536263
0.011706,-0.064736,-0.961941,0.292177,-0.014936,-0.077906,0.007178,0.319575,0.267960,0.061057,0.026995,-1.537005
0.017074,-0.083462,-0.950714,0.408918,-0.089915,-0.024125,0.007159,0.320421,0.266835,0.065308,0.025960,-1.537236
0.028796,-0.080038,-0.950132,0.501161,-0.162917,0.046193,0.007952,0.322328,0.265864,0.070500,0.024249,-1.536721
0.029551,-0.066464,-0.965746,0.474675,-0.186324,0.073643,0.008227,0.323290,0.264955,0.075214,0.022341,-1.536065
0.034266,-0.066458,-0.985571,0.344451,-0.183301,0.045900,0.008520,0.324881,0.264297,0.078479,0.020553,-1.535702
0.039763,-0.065815,-0.997233,0.180115,-0.181024,0.012832,0.009321,0.325091,0.262654,0.080074,0.018799,-1.535603
0.036872,-0.057994,-0.990665,-0.011757,-0.138480,-0.051596,0.009728,0.325111,0.263716,0.079652,0.017593,-1.536178
0.033350,-0.070438,-0.983715,-0.169155,-0.126207,-0.115466,0.009909,0.324997,0.264224,0.077656,0.016492,-1.537429
0.041795,-0.079732,-0.984504,-0.080871,-0.200397,-0.074576,0.010435,0.324613,0.262992,0.077009,0.014541,-1.538119
0.039457,-0.059440,-1.014384,0.138616,-0.254392,-0.012722,0.010322,0.325011,0.263075,0.078662,0.012014,-1.538266
0.029210,-0.039528,-1.055629,0.115838,-0.225712,-0.000610,0.011160,0.325054,0.262293,0.079581,0.009902,-1.538327
0.018635,-0.042245,-1.067293,-0.089559,-0.118789,-0.000906,0.011761,0.325610,0.261860,0.078282,0.008851,-1.538354
0.004228,-0.066423,-1.032495,-0.239168,0.049866,-0.015790,0.011352,0.325517,0.262849,0.075650,0.009570,-1.538463
-0.011597,-0.101521,-0.984704,-0.212848,0.140095,-0.006983,0.010975,0.324867,0.263444,0.073726,0.010952,-1.538449
-0.024301,-0.127938,-0.943627,-0.055070,0.113072,0.035865,0.010598,0.324646,0.264691,0.073519,0.011914,-1.537990
-0.044230,-0.130734,-0.996336,-0.022666,0.019792,0.099648,0.011215,0.324548,0.264409,0.073743,0.011717,-1.537079
-0.047233,-0.136208,-1.015781,-0.271697,0.004282,0.129564,0.011290,0.323789,0.263772,0.070656,0.011497,-1.535796
-0.030760,-0.116618,-1.021891,-0.062781,0.065121,0.003468,0.011072,0.323383,0.265546,0.070743,0.012067,-1.536046
-0.004334,-0.065104,-1.029099,-0.082212,0.098847,-0.067413,0.010590,0.323560,0.266260,0.069682,0.013032,-1.536658
0.027631,-0.043198,-1.007403,-0.249009,0.174913,-0.136049,0.010201,0.323307,0.266514,0.066993,0.015033,-1.537934
0.047027,-0.035713,-0.996024,-0.412896,0.215010,-0.153556,0.009745,0.322044,0.267310,0.062487,0.017372,-1.539170
0.060501,-0.048908,-0.953083,-0.347305,0.203242,-0.097900,0.008647,0.321114,0.268281,0.059156,0.019562,-1.539810
0.051189,-0.054367,-0.930710,-0.081858,0.139330,0.011545,0.007630,0.320652,0.268635,0.058655,0.020992,-1.539313
0.037670,-0.044023,-0.932043,0.042535,0.009590,0.058429,0.007376,0.320494,0.268936,0.059195,0.020973,-1.538613
0.032563,-0.038841,-0.955729,0.050448,-0.071438,0.040221,0.008451,0.319910,0.269664,0.059588,0.020220,-1.538217
0.032017,-0.036817,-0.992034,0.025232,-0.136245,0.011185,0.008797,0.320236,0.268043,0.059710,0.018813,-1.538143
0.037427,-0.049060,-1.017373,0.029576,-0.127125,-0.012113,0.008627,0.320579,0.268375,0.060022,0.017647,-1.538289
0.033833,-0.059641,-1.022117,-0.028588,-0.056692,0.004747,0.008560,0.321034,0.270062,0.059647,0.017205,-1.538126
0.026667,-0.064326,-1.001255,-0.123936,0.037966,-0.004921,0.008936,0.320718,0.269488,0.058319,0.017722,-1.538108
0.020799,-0.071802,-0.977920,-0.119517,0.063160,-0.010556,0.008888,0.320585,0.269324,0.057179,0.018386,-1.538082
0.011079,-0.067620,-0.964503,-0.090554,0.018877,-0.022590,0.008564,0.320344,0.268902,0.056361,0.018534,-1.538290
0.008998,-0.050651,-0.980104,-0.095723,-0.059733,-0.043751,0.008959,0.319718,0.269699,0.055380,0.017827,-1.538769
0.001986,-0.042378,-1.010302,-0.154966,-0.116362,-0.055237,0.008871,0.319502,0.270180,0.053705,0.016580,-1.539374
0.009061,-0.050825,-1.012876,-0.184431,-0.089505,-0.065181,0.008954,0.319303,0.271413,0.051754,0.015784,-1.540079
0.017694,-0.043294,-1.036810,-0.056649,-0.076593,-0.058786,0.008872,0.319423,0.272366,0.051400,0.015015,-1.540638
0.023077,-0.029530,-1.062222,-0.063947,-0.042264,-0.061307,0.008599,0.319020,0.270953,0.050604,0.014673,-1.541236
0.021686,-0.034542,-1.054081,-0.181579,0.095342,-0.048851,0.008496,0.318190,0.271488,0.048595,0.015826,-1.541570
0.006934,-0.038347,-1.045467,-0.300790,0.200014,-0.036432,0.008238,0.317950,0.273072,0.045399,0.017913,-1.541799
-0.003183,-0.052024,-1.029995,-0.342927,0.248406,-0.051701,0.007421,0.317074,0.274313,0.041924,0.020356,-1.542265
-0.005929,-0.068216,-0.985314,-0.219798,0.278860,-0.031083,0.006431,0.316178,0.274540,0.040006,0.023117,-1.542446
-0.016807,-0.066976,-0.953735,-0.074759,0.258891,0.025859,0.005608,0.315677,0.275520,0.039505,0.025511,-1.542077
-0.019183,-0.053101,-0.945595,-0.036994,0.180290,0.011737,0.004693,0.315366,0.275667,0.039195,0.027069,-1.542051
-0.000289,-0.051548,-0.955910,-0.027216,0.080151,-0.005304,0.004496,0.315521,0.275080,0.038992,0.027646,-1.542122
0.015409,-0.037571,-0.963413,0.025781,0.042690,0.019655,0.004422,0.315363,0.274861,0.039328,0.027987,-1.541891
0.021920,-0.016819,-0.971008,0.094360,0.049103,0.032051,0.004565,0.315662,0.275984,0.040302,0.028464,-1.541530
0.022102,-0.004312,-0.989570,0.095005,0.032860,0.041624,0.004628,0.315757,0.275982,0.041099,0.028735,-1.541083
0.024528,-0.008612,-1.023165,0.086820,0.003422,0.031246,0.004703,0.315952,0.275444,0.041887,0.028673,-1.540783
0.021529,-0.015298,-1.048565,0.011286,0.038520,0.024795,0.004585,0.315983,0.274918,0.041825,0.029067,-1.540513
0.013870,-0.032309,-1.044509,-0.128384,0.131045,-0.006324,0.004342,0.315972,0.274226,0.040312,0.030443,-1.540612
0.012122,-0.054995,-1.030963,-0.209746,0.201369,-0.032762,0.003893,0.315608,0.274379,0.038137,0.032474,-1.540891
0.010476,-0.074926,-1.003272,-0.149923,0.236610,-0.035103,0.003730,0.314719,0.275199,0.036907,0.034767,-1.541157
0.007005,-0.062428,-0.978071,-0.132893,0.260786,-0.044085,0.002584,0.314059,0.275899,0.035633,0.037348,-1.541531
0.018705,-0.048823,-0.962086,-0.181530,0.238390,-0.056931,0.001785,0.313751,0.276333,0.033786,0.039641,-1.542070
0.028289,-0.034281,-0.966451,-0.152400,0.186673,-0.039461,0.001133,0.313942,0.276250,0.032288,0.041435,-1.542356
0.041533,-0.016052,-0.988200,-0.073463,0.126259,-0.019678,0.000218,0.313526,0.276709,0.031636,0.042632,-1.542457
0.056754,-0.005844,-1.003744,-0.063520,0.110177,-0.016985,-0.000267,0.313265,0.277440,0.030891,0.043733,-1.542531
0.060511,-0.014917,-0.990610,-0.095009,0.172891,-0.013310,-0.000334,0.313136,0.276893,0.029807,0.045669,-1.542508
0.062898,-0.020940,-1.003341,-0.074188,0.165105,-0.000341,-0.000787,0.313113,0.277365,0.029089,0.047256,-1.542365
0.072039,-0.019106,-1.013256,-0.014982,0.132622,0.018182,-0.000863,0.312960,0.277538,0.028970,0.048660,-1.542014
0.085108,0.000026,-1.035868,0.064295,0.115614,0.039444,-0.001160,0.312897,0.278275,0.029641,0.049860,-1.541467
0.099635,0.021958,-1.035644,0.065590,0.144441,0.071784,-0.001645,0.312914,0.276879,0.030162,0.051499,-1.540482
0.094933,0.037545,-1.016058,0.001759,0.224554,0.082098,-0.002097,0.312691,0.276507,0.029957,0.053936,-1.539438
0.084913,0.024150,-0.983804,-0.112543,0.253584,0.071608,-0.002359,0.313019,0.276615,0.028511,0.056564,-1.538566
0.075793,-0.010047,-0.939066,-0.128394,0.223511,0.083638,-0.002720,0.312807,0.277038,0.027262,0.058824,-1.537517
0.060152,-0.021180,-0.913693,-0.054944,0.148168,0.098493,-0.002927,0.312214,0.277381,0.026802,0.060199,-1.536441
0.060679,-0.035350,-0.901182,0.038329,0.017475,0.105803,-0.002912,0.311832,0.277298,0.027392,0.060223,-1.535314
0.053967,-0.036508,-0.927973,0.119632,-0.102418,0.111904,-0.002535,0.312017,0.276666,0.028778,0.059092,-1.534170
0.059129,-0.038515,-0.985471,0.139510,-0.206987,0.100869,-0.002250,0.313076,0.277169,0.030217,0.056846,-1.533210
0.060571,-0.043764,-1.029030,0.151135,-0.193579,0.098499,-0.001250,0.313517,0.276991,0.031856,0.054951,-1.532229
0.051906,-0.051242,-1.046064,0.135893,-0.101185,0.072643,-0.000399,0.313420,0.276378,0.033296,0.054003,-1.531548
0.040201,-0.056317,-1.049100,0.092247,-0.016399,0.044568,0.000110,0.314001,0.276941,0.034279,0.053854,-1.531117
0.015301,-0.058921,-1.060193,-0.004612,0.062143,-0.002675,-0.000037,0.314012,0.277034,0.034160,0.054430,-1.531248
-0.016633,-0.062547,-1.101596,-0.138735,0.138098,-0.005974,-0.000400,0.314601,0.277036,0.032857,0.055599,-1.531454
-0.009098,-0.063215,-1.081969,-0.353076,0.277916,0.027791,-0.000810,0.313418,0.276734,0.029131,0.058327,-1.531158
-0.007215,-0.065401,-1.040771,-0.411315,0.420585,-0.036329,-0.002030,0.312242,0.279050,0.025042,0.062471,-1.531716
0.018883,-0.050304,-1.025838,-0.426174,0.438315,-0.039746,-0.003049,0.310573,0.279162,0.020821,0.066682,-1.532092
0.039580,-0.026287,-1.013608,-0.355230,0.463097,-0.016493,-0.004654,0.309764,0.279935,0.017458,0.071205,-1.532233
0.064370,-0.012339,-1.009670,-0.372955,0.482342,0.006832,-0.006574,0.309351,0.281917,0.013638,0.075994,-1.532064
0.081657,-0.000135,-0.998865,-0.362401,0.501854,0.045748,-0.007782,0.307999,0.282965,0.010069,0.081025,-1.531453
0.088227,0.009725,-0.985800,-0.357006,0.511547,0.039937,-0.008746,0.306811,0.283859,0.006415,0.086178,-1.530991
0.110050,0.001473,-0.967965,-0.298751,0.482071,0.028580,-0.010277,0.306081,0.284019,0.003526,0.091044,-1.530606
0.122586,0.006637,-0.948002,-0.180115,0.441834,0.054145,-0.011178,0.305554,0.283298,0.001872,0.095514,-1.529894
0.127567,0.013684,-0.928578,-0.122618,0.381034,0.059138,-0.012556,0.305114,0.284043,0.000703,0.099399,-1.529145
0.129202,0.022560,-0.926051,-0.101659,0.286576,0.072595,-0.013460,0.304650,0.284639,-0.000241,0.102266,-1.528255
0.129904,0.020818,-0.926987,-0.144158,0.199729,0.055058,-0.013680,0.304213,0.284964,-0.001800,0.104291,-1.527607
0.127647,0.015168,-0.929679,-0.166398,0.145055,0.031872,-0.014473,0.303735,0.284854,-0.003483,0.105810,-1.527184
0.125294,0.020151,-0.939209,-0.141954,0.086033,0.003300,-0.014814,0.303437,0.285400,-0.004924,0.106685,-1.527106
0.128598,0.019914,-0.945060,-0.093946,0.027807,-0.012620,-0.015188,0.303448,0.286134,-0.005911,0.106998,-1.527178
0.130893,0.014175,-0.950347,0.023985,-0.016723,0.029105,-0.014954,0.302638,0.286189,-0.005462,0.106875,-1.526687
0.119109,0.018226,-0.959234,0.075381,-0.049649,0.053071,-0.014888,0.303088,0.286044,-0.004698,0.106398,-1.526070
0.113569,0.010985,-0.963415,0.072948,-0.082999,0.060869,-0.014527,0.303243,0.285311,-0.003905,0.105576,-1.525393
0.102466,0.009608,-0.975000,0.095934,-0.112624,0.077721,-0.013875,0.303191,0.285865,-0.002890,0.104446,-1.524537
0.096150,0.006635,-0.993151,0.130176,-0.127627,0.064842,-0.013181,0.304315,0.285594,-0.001476,0.103147,-1.523909
0.091683,0.001396,-1.011504,0.122032,-0.138224,0.054109,-0.012390,0.304288,0.285885,-0.000240,0.101711,-1.523378
0.084842,-0.007088,-1.022118,0.084128,-0.103177,0.033265,-0.011917,0.304511,0.285613,0.000643,0.100656,-1.523047
0.079577,-0.011333,-1.021427,0.028383,-0.040133,0.002307,-0.011402,0.304444,0.285907,0.000896,0.100244,-1.523103
0.078710,-0.007780,-1.010216,-0.027309,0.003422,-0.009803,-0.011589,0.304566,0.285426,0.000580,0.100243,-1.523241
0.082035,-0.001592,-0.998114,-0.116454,0.027659,-0.027745,-0.012156,0.304509,0.284739,-0.000698,0.100487,-1.523589
0.094719,-0.004066,-0.985226,-0.194210,0.026515,-0.037608,-0.011793,0.304126,0.285080,-0.002790,0.100700,-1.523990
0.099682,-0.000001,-0.973677,-0.152392,0.021742,-0.024252,-0.012281,0.303743,0.285467,-0.004197,0.100934,-1.524171
0.104971,0.011239,-0.977113,-0.119796,-0.016156,-0.015117,-0.012168,0.302583,0.284573,-0.005437,0.100741,-1.524286
0.111588,0.020586,-0.977970,-0.129419,-0.045314,-0.015997,-0.011950,0.302543,0.285645,-0.006766,0.100274,-1.524411
0.117725,0.019532,-0.977008,-0.134954,-0.049694,-0.017184,-0.012327,0.302867,0.286281,-0.008211,0.099851,-1.524518
0.115011,0.014400,-0.974950,-0.078729,-0.068454,-0.001250,-0.012076,0.302278,0.286349,-0.008946,0.099232,-1.524441
0.109162,0.008767,-0.976224,-0.021342,-0.090494,-0.004662,-0.011737,0.302086,0.287583,-0.009119,0.098356,-1.524426
0.108955,0.014173,-0.978100,0.014587,-0.116871,-0.010823,-0.011297,0.302030,0.288897,-0.008977,0.097214,-1.524480
0.109043,0.017775,-0.988072,0.073075,-0.125851,-0.005558,-0.010869,0.301989,0.287472,-0.008187,0.095998,-1.524462
0.103836,0.019102,-0.999822,0.064664,-0.116391,0.013329,-0.010635,0.302716,0.287480,-0.007583,0.094886,-1.524226
0.096049,0.015072,-1.005328,0.004185,-0.097587,0.015131,-0.010326,0.302479,0.286704,-0.007621,0.093923,-1.524038
0.087635,0.004355,-1.007227,-0.030632,-0.066408,0.010965,-0.009979,0.302771,0.286237,-0.007955,0.093281,-1.523946
0.084145,-0.010178,-1.003340,0.007818,-0.052289,0.019563,-0.010183,0.302706,0.286523,-0.007700,0.092735,-1.523741
0.074326,-0.001882,-1.002888,0.036408,-0.039994,0.022792,-0.009715,0.302489,0.286980,-0.007249,0.092281,-1.523541
0.074357,0.009430,-0.999633,0.004709,-0.026889,-0.012477,-0.009523,0.302642,0.287585,-0.007279,0.091976,-1.523733
0.077712,0.017031,-0.994890,-0.023053,-0.009470,-0.029834,-0.009548,0.302721,0.287217,-0.007591,0.091844,-1.524104
0.081481,0.013638,-0.997917,-0.058409,-0.008739,-0.024945,-0.010014,0.302661,0.287799,-0.008315,0.091690,-1.524353
0.082552,0.009146,-1.002363,-0.035293,0.002079,-0.011173,-0.009752,0.302298,0.288220,-0.008559,0.091694,-1.524395
0.077067,0.017953,-1.009894,-0.058016,0.012023,-0.011446,-0.009500,0.302217,0.287992,-0.009251,0.091759,-1.524575
0.082487,0.020825,-1.003097,-0.158091,0.026115,-0.038134,-0.009659,0.302087,0.287586,-0.011039,0.092015,-1.525001
0.094941,0.008292,-0.990573,-0.146883,0.027421,-0.024919,-0.009941,0.301592,0.288586,-0.012465,0.092298,-1.525234
0.094702,0.008329,-0.983827,-0.056137,0.022156,0.002146,-0.010307,0.301274,0.289222,-0.012911,0.092538,-1.525149
0.100531,0.012234,-0.975894,-0.012742,0.001665,-0.004639,-0.009915,0.301385,0.288927,-0.013008,0.092582,-1.525145
