Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Mag X,Mag Y,Mag Z,Pitch,Roll,Yaw
0.001100,0.007474,-0.998484,0.005367,0.001608,-0.004434,0.018040,-0.171586,0.364178,-0.002305,0.001749,1.451498
0.001600,0.006639,-0.999783,0.002099,0.001444,-0.002798,0.018401,-0.171825,0.364390,-0.002312,0.001750,1.451482
0.002055,0.006655,-0.998916,0.000303,-0.003362,-0.002008,0.018182,-0.172406,0.364747,-0.002293,0.001743,1.451495
0.001988,0.007669,-0.998123,-0.000697,0.000472,-0.004183,0.018525,-0.172165,0.364491,-0.002334,0.001741,1.451465
0.002683,0.007525,-0.998467,0.000985,-0.001050,-0.003003,0.018701,-0.171844,0.363761,-0.002327,0.001713,1.451426
0.001681,0.007633,-0.998265,0.002375,0.000694,-0.001502,0.018276,-0.171622,0.364628,-0.002329,0.001769,1.451432
0.001543,0.007566,-0.998140,0.003483,-0.000682,0.000235,0.018344,-0.171927,0.364451,-0.002312,0.001756,1.451480
0.001163,0.008338,-0.998500,0.003786,-0.000999,-0.002609,0.018269,-0.171651,0.364921,-0.002285,0.001780,1.451479
0.001385,0.007690,-0.998939,0.004061,-0.002797,-0.002905,0.018161,-0.171899,0.364553,-0.002246,0.001769,1.451496
0.000931,0.007674,-0.999022,-0.000089,0.000286,-0.005692,0.018291,-0.172087,0.363821,-0.002280,0.001766,1.451479
0.000305,0.008242,-0.998789,-0.000381,-0.001742,-0.008046,0.018258,-0.172455,0.363776,-0.002313,0.001744,1.451432
0.001748,0.007584,-0.998478,0.003166,-0.003908,-0.005382,0.018484,-0.172209,0.363605,-0.002276,0.001689,1.451424
0.001724,0.008182,-0.997298,0.003750,-0.000849,-0.004603,0.018413,-0.172035,0.363761,-0.002256,0.001691,1.451384
0.001268,0.006671,-0.998986,0.000899,0.000111,-0.007984,0.018110,-0.171628,0.364167,-0.002231,0.001694,1.451348
0.002495,0.008076,-0.998078,-0.002232,0.002196,-0.005212,0.017906,-0.171531,0.364451,-0.002295,0.001757,1.451332
0.001544,0.008199,-0.998219,0.002487,-0.003535,-0.002402,0.018238,-0.171613,0.364692,-0.002286,0.001713,1.451352
0.001854,0.008688,-0.998122,0.000105,0.000781,-0.006213,0.018148,-0.171911,0.363791,-0.002290,0.001723,1.451306
0.001184,0.008015,-0.997616,0.005351,-0.004798,-0.001470,0.017986,-0.172005,0.362887,-0.002251,0.001679,1.451300
0.001524,0.007706,-0.997944,0.004329,-0.003313,0.002310,0.018060,-0.172404,0.363430,-0.002242,0.001621,1.451377
0.001690,0.008204,-0.998126,-0.000138,0.001234,-0.001569,0.018232,-0.171889,0.363639,-0.002246,0.001650,1.451391
0.001405,0.006976,-0.998217,0.000631,0.003393,-0.004156,0.018292,-0.171371,0.362895,-0.002265,0.001681,1.451346
0.001507,0.007534,-0.998697,0.001244,0.001433,-0.001162,0.017832,-0.172044,0.363096,-0.002290,0.001723,1.451378
0.001288,0.006822,-0.998614,0.000801,0.001328,0.000951,0.017935,-0.172316,0.363984,-0.002298,0.001733,1.451419
0.000969,0.008262,-0.997486,0.000301,-0.000830,-0.001142,0.018306,-0.172198,0.363655,-0.002311,0.001716,1.451435
0.001145,0.008085,-0.997855,0.003073,-0.001878,-0.007309,0.018512,-0.171464,0.363670,-0.002294,0.001693,1.451397
0.002017,0.007664,-0.998739,0.004193,-0.002623,-0.005496,0.018425,-0.171428,0.363825,-0.002276,0.001653,1.451350
0.001515,0.008096,-0.997886,0.000542,-0.004953,-0.003505,0.018618,-0.171761,0.363604,-0.002276,0.001621,1.451355
0.001386,0.007534,-0.999186,-0.001212,-0.005891,-0.006805,0.018802,-0.171965,0.364734,-0.002294,0.001550,1.451304
0.000930,0.007557,-0.997977,0.000776,-0.001584,-0.005887,0.018085,-0.172118,0.364613,-0.002309,0.001552,1.451265
0.000867,0.007086,-0.998496,0.003104,-0.004339,-0.001807,0.017827,-0.171782,0.363645,-0.002287,0.001494,1.451287
0.001247,0.007965,-0.998697,0.000344,-0.002583,-0.001747,0.018111,-0.171810,0.364111,-0.002294,0.001469,1.451298
0.001279,0.006272,-0.999092,-0.001284,-0.001942,-0.003912,0.018231,-0.171604,0.363792,-0.002313,0.001470,1.451312
0.001155,0.007718,-0.997975,-0.002206,-0.007699,-0.007356,0.018280,-0.171662,0.364028,-0.002358,0.001380,1.451260
0.001721,0.008294,-0.997498,-0.000695,-0.005110,-0.003282,0.018300,-0.171890,0.363470,-0.002382,0.001359,1.451225
0.001139,0.007124,-1.000167,0.001726,-0.004624,0.001344,0.018604,-0.172061,0.362618,-0.002375,0.001324,1.451283
0.000693,0.007567,-1.000018,0.004549,0.000308,0.000828,0.018505,-0.172215,0.361620,-0.002371,0.001313,1.451319
0.001269,0.007215,-0.998217,0.003550,0.001359,-0.002273,0.018315,-0.171844,0.363020,-0.002343,0.001316,1.451317
0.001011,0.006332,-0.998041,-0.000543,0.001360,-0.005194,0.018554,-0.171734,0.363875,-0.002348,0.001327,1.451289
0.001676,0.007733,-0.998064,0.001346,-0.001813,-0.002314,0.018882,-0.171456,0.364533,-0.002363,0.001275,1.451272
0.001896,0.007720,-0.999212,0.001567,0.003360,-0.001600,0.018316,-0.171484,0.364796,-0.002380,0.001329,1.451280
0.001792,0.008367,-0.998391,-0.002558,0.000710,-0.002956,0.018093,-0.171544,0.363834,-0.002410,0.001362,1.451308
0.000892,0.008505,-0.998795,0.000584,-0.005916,-0.003909,0.018022,-0.171451,0.364001,-0.002418,0.001295,1.451289
0.001383,0.008785,-0.997653,0.002874,-0.003308,-0.000932,0.018142,-0.171798,0.363540,-0.002441,0.001296,1.451306
0.001564,0.007680,-0.998161,0.003126,-0.003693,-0.004692,0.017917,-0.171437,0.363623,-0.002420,0.001258,1.451265
0.002058,0.007327,-0.998475,0.001531,-0.002605,-0.000598,0.017824,-0.171536,0.364505,-0.002439,0.001218,1.451335
0.001384,0.006822,-0.998877,0.006507,-0.003502,-0.001264,0.018153,-0.171813,0.364508,-0.002382,0.001218,1.451329
0.000701,0.008102,-0.998674,-0.001164,-0.004269,-0.002010,0.018160,-0.171588,0.363818,-0.002418,0.001194,1.451357
0.001775,0.007025,-0.999326,0.003763,-0.001942,-0.004468,0.018215,-0.171886,0.363712,-0.002383,0.001158,1.451340
0.001978,0.007418,-0.998834,0.003620,-0.001103,-0.005864,0.018471,-0.171796,0.363991,-0.002384,0.001162,1.451306
0.001386,0.007905,-0.998666,0.004219,-0.000359,-0.004192,0.018278,-0.171586,0.363998,-0.002361,0.001175,1.451292
0.000944,0.008680,-0.998470,0.003029,0.003042,-0.003515,0.018170,-0.171662,0.364149,-0.002344,0.001201,1.451295
0.000961,0.007397,-0.998557,0.001071,0.003782,-0.003442,0.018314,-0.171832,0.364269,-0.002345,0.001238,1.451299
0.001256,0.007087,-0.999507,0.004272,-0.000248,-0.001988,0.017890,-0.171755,0.363597,-0.002333,0.001231,1.451300
0.000154,0.007417,-0.998169,0.001828,0.006317,-0.002074,0.017925,-0.171501,0.364008,-0.002357,0.001278,1.451311
0.000565,0.007238,-0.998582,0.004801,0.006215,0.000658,0.018604,-0.171878,0.363792,-0.002323,0.001337,1.451331
0.000895,0.007332,-0.998360,0.002353,0.000390,-0.004540,0.018696,-0.172133,0.363345,-0.002316,0.001350,1.451323
0.001635,0.007329,-0.998518,0.000217,-0.000960,-0.002461,0.018532,-0.171901,0.363530,-0.002325,0.001354,1.451311
0.001464,0.007601,-0.997725,-0.001303,-0.001512,0.001599,0.018276,-0.171478,0.364181,-0.002366,0.001334,1.451352
0.001336,0.008140,-0.997842,0.000950,0.001119,-0.003600,0.017893,-0.171488,0.364152,-0.002368,0.001323,1.451373
0.001496,0.007802,-0.998013,-0.001280,-0.003657,-0.006131,0.018375,-0.171945,0.364359,-0.002383,0.001314,1.451329
0.001256,0.008475,-0.998147,0.002939,-0.006269,-0.006820,0.018406,-0.172396,0.363776,-0.002389,0.001216,1.451290
0.001127,0.007134,-0.999292,0.005550,-0.003452,-0.001968,0.018286,-0.171713,0.364443,-0.002368,0.001178,1.451298
0.000453,0.006690,-0.998641,0.001691,-0.001211,-0.002038,0.018099,-0.171726,0.363508,-0.002363,0.001163,1.451310
0.001558,0.006994,-0.999258,0.000670,-0.003400,-0.005886,0.017834,-0.171448,0.363685,-0.002383,0.001133,1.451281
0.001764,0.007938,-0.998901,0.003369,0.000007,-0.005493,0.018026,-0.171521,0.364820,-0.002346,0.001137,1.451265
0.001901,0.007374,-0.998939,0.001980,-0.000652,-0.004907,0.018274,-0.171633,0.364215,-0.002354,0.001157,1.451248
0.001809,0.006697,-0.999643,-0.000868,0.001658,-0.005251,0.018204,-0.171828,0.363767,-0.002369,0.001163,1.451217
0.002429,0.007912,-0.998813,-0.002355,0.002073,-0.001300,0.018586,-0.172118,0.364446,-0.002417,0.001214,1.451208
0.001498,0.008984,-0.997648,-0.000213,-0.002361,-0.000012,0.018376,-0.171917,0.364470,-0.002428,0.001186,1.451221
0.002044,0.008682,-0.998512,-0.001897,-0.001378,-0.002857,0.017929,-0.171618,0.363805,-0.002478,0.001176,1.451256
0.001251,0.007728,-0.999554,0.000904,-0.000855,-0.002430,0.018097,-0.171277,0.363825,-0.002493,0.001193,1.451258
0.001638,0.006290,-0.999972,0.000286,0.000840,-0.000855,0.018236,-0.171599,0.364299,-0.002508,0.001203,1.451273
0.002078,0.007090,-0.999397,0.001216,0.002460,-0.004863,0.018075,-0.171958,0.364117,-0.002498,0.001219,1.451271
0.000513,0.008307,-0.997316,0.003923,0.000764,-0.000953,0.018495,-0.171529,0.363644,-0.002493,0.001220,1.451308
0.001243,0.007680,-0.997305,0.003742,-0.001433,-0.001902,0.018529,-0.171609,0.363372,-0.002465,0.001192,1.451326
0.001264,0.007657,-0.997959,0.003295,0.001554,-0.002903,0.018178,-0.171930,0.363212,-0.002441,0.001210,1.451302
0.001079,0.007501,-0.998977,0.003540,0.003584,-0.002567,0.017969,-0.171953,0.363604,-0.002431,0.001255,1.451329
0.000797,0.006302,-0.999386,0.005529,-0.004277,-0.005004,0.018370,-0.171833,0.364069,-0.002405,0.001202,1.451322
0.002307,0.006441,-0.998601,0.005341,-0.004910,-0.003758,0.017890,-0.171716,0.364256,-0.002349,0.001164,1.451292
0.002360,0.008091,-0.998593,0.000908,-0.003288,-0.000638,0.017931,-0.171572,0.363284,-0.002352,0.001103,1.451331
0.000729,0.006684,-0.998523,-0.000070,0.004380,0.001777,0.017902,-0.171436,0.363110,-0.002370,0.001158,1.451370
0.000727,0.007423,-0.998447,0.001891,0.003709,0.003991,0.017817,-0.171799,0.364306,-0.002348,0.001179,1.451448
0.000790,0.007714,-0.998712,-0.001460,0.004789,-0.000152,0.018141,-0.172091,0.363240,-0.002370,0.001218,1.451484
0.001723,0.007184,-0.998747,-0.001401,0.001062,-0.005333,0.017567,-0.171636,0.363227,-0.002424,0.001252,1.451473
0.001430,0.006836,-0.999238,0.001674,0.000182,-0.006951,0.017691,-0.172146,0.362919,-0.002407,0.001234,1.451453
0.002021,0.006729,-0.998828,0.000964,0.003970,-0.005746,0.018157,-0.172748,0.363059,-0.002416,0.001294,1.451401
0.002451,0.006520,-0.998359,-0.001200,-0.000104,0.001380,0.018146,-0.172145,0.363655,-0.002431,0.001277,1.451447
0.001905,0.007494,-0.997597,-0.000259,0.003737,-0.004657,0.018192,-0.171731,0.364165,-0.002461,0.001312,1.451424
0.002137,0.008500,-0.997651,0.002958,-0.001510,-0.007013,0.018199,-0.171651,0.363524,-0.002446,0.001301,1.451399
0.001427,0.007669,-0.998033,0.000625,-0.002672,-0.003236,0.018306,-0.171852,0.362985,-0.002453,0.001252,1.451410
0.001459,0.007504,-0.999813,0.002072,-0.002420,-0.003141,0.018158,-0.171859,0.363819,-0.002469,0.001246,1.451377
0.001401,0.007160,-0.999164,0.002926,0.002214,-0.001581,0.018181,-0.171661,0.364079,-0.002456,0.001256,1.451384
0.000859,0.007054,-0.999122,0.000757,0.000180,0.004821,0.018006,-0.171895,0.364067,-0.002454,0.001270,1.451444
0.002162,0.006736,-0.999213,0.001880,-0.005345,0.005617,0.018403,-0.171859,0.363607,-0.002434,0.001178,1.451529
0.002192,0.006741,-0.998853,0.005141,-0.000480,-0.004793,0.018558,-0.171978,0.362472,-0.002387,0.001175,1.451510
0.001399,0.007268,-0.998977,0.002855,0.001883,-0.000697,0.018348,-0.171801,0.362731,-0.002365,0.001185,1.451524
0.001373,0.007723,-0.999545,0.001557,-0.002227,-0.002289,0.018238,-0.171697,0.364100,-0.002403,0.001172,1.451524
0.001555,0.008250,-0.998743,0.003459,-0.000464,-0.002970,0.018052,-0.171844,0.364655,-0.002403,0.001176,1.451535
0.001351,0.008198,-0.998429,0.002459,0.001410,-0.002218,0.018063,-0.171578,0.364326,-0.002392,0.001170,1.451545
0.001047,0.008834,-0.998013,-0.000050,0.000503,-0.000493,0.018055,-0.171654,0.364167,-0.002412,0.001177,1.451599
0.002200,0.008569,-0.997431,0.002089,-0.000342,-0.004706,0.018245,-0.171746,0.363819,-0.002415,0.001173,1.451565
0.002499,0.006812,-0.997731,0.003471,0.002561,-0.003097,0.018540,-0.171529,0.363835,-0.002402,0.001194,1.451553
0.001058,0.006503,-0.998850,0.006793,-0.003213,-0.002132,0.018259,-0.171635,0.364144,-0.002364,0.001170,1.451576
0.000796,0.006712,-0.998946,0.007036,-0.005489,-0.001519,0.017932,-0.171902,0.364004,-0.002303,0.001110,1.451585
0.000519,0.007308,-0.998735,0.001298,-0.003063,-0.001734,0.018036,-0.172419,0.364320,-0.002318,0.001054,1.451634
0.002560,0.007923,-0.998878,0.003132,0.003153,-0.001471,0.018050,-0.172465,0.364262,-0.002310,0.001094,1.451638
0.002070,0.008213,-0.999061,0.003657,0.005770,-0.000002,0.018087,-0.172284,0.363993,-0.002286,0.001155,1.451666
0.002008,0.008702,-0.998084,0.005887,0.002882,-0.003020,0.018415,-0.171700,0.364411,-0.002240,0.001181,1.451674
0.001392,0.008394,-0.997761,0.005393,-0.003329,-0.005491,0.018338,-0.171579,0.364085,-0.002207,0.001157,1.451647
0.001422,0.008630,-0.997821,0.003379,-0.002827,-0.006940,0.018289,-0.171965,0.363278,-0.002199,0.001132,1.451599
0.000823,0.008333,-0.998651,0.001382,0.000510,-0.003148,0.018058,-0.172697,0.363638,-0.002229,0.001123,1.451590
0.001029,0.007861,-0.999344,0.000955,0.001024,0.000109,0.018100,-0.171764,0.363042,-0.002221,0.001128,1.451612
0.001077,0.007903,-0.999345,-0.000269,-0.004029,-0.001963,0.017764,-0.171535,0.363637,-0.002242,0.001062,1.451653
0.001800,0.007479,-0.998650,0.006640,-0.001093,-0.006598,0.018289,-0.171816,0.364238,-0.002199,0.001047,1.451605
0.001856,0.007481,-0.998544,0.006439,0.003589,-0.004008,0.018054,-0.171836,0.363443,-0.002116,0.001068,1.451588
0.001564,0.007955,-0.998283,-0.000339,0.000161,-0.005076,0.017815,-0.171554,0.363607,-0.002165,0.001081,1.451586
0.002123,0.008456,-0.997854,0.002201,-0.000642,-0.004910,0.017775,-0.171916,0.364020,-0.002149,0.001082,1.451582
0.002483,0.008714,-0.997626,0.002834,0.000406,-0.005855,0.017930,-0.171698,0.365078,-0.002151,0.001069,1.451535
0.003044,0.009302,-0.997541,0.003400,-0.000970,-0.002945,0.018335,-0.172092,0.364712,-0.002122,0.001060,1.451542
0.002381,0.007530,-0.999386,0.004378,-0.002937,-0.003874,0.018110,-0.171865,0.363577,-0.002103,0.001046,1.451518
0.001056,0.006606,-0.999775,0.005263,-0.000925,-0.003163,0.018242,-0.172202,0.363013,-0.002063,0.001054,1.451520
0.001041,0.006806,-0.999245,0.002839,-0.002268,-0.000530,0.018107,-0.172160,0.363890,-0.002056,0.001039,1.451550
0.000140,0.007017,-0.997549,0.002404,-0.001316,-0.001076,0.017871,-0.171752,0.364385,-0.002057,0.001024,1.451563
0.001127,0.006518,-0.998385,0.008515,-0.001680,0.000266,0.018087,-0.172129,0.364683,-0.001982,0.000975,1.451611
0.000394,0.005474,-0.999582,0.007197,-0.000118,-0.001203,0.018356,-0.171997,0.364587,-0.001891,0.000983,1.451635
0.001097,0.007790,-0.998577,0.001835,0.001262,-0.005566,0.017952,-0.171652,0.364140,-0.001903,0.001000,1.451611
0.001665,0.008734,-0.997866,0.000147,0.001247,-0.003170,0.017909,-0.171806,0.363757,-0.001917,0.001050,1.451599
0.001070,0.008073,-0.998693,0.000705,-0.004896,-0.002388,0.018131,-0.171612,0.364434,-0.001922,0.001005,1.451600
0.001783,0.007663,-0.998831,-0.001509,-0.001193,-0.001675,0.018187,-0.171552,0.364399,-0.001948,0.000958,1.451605
0.001830,0.007256,-0.999090,-0.002652,0.003703,-0.002017,0.018094,-0.171812,0.363440,-0.002002,0.000992,1.451614
0.001053,0.008555,-0.998329,-0.000512,0.001607,0.000399,0.018264,-0.171684,0.363289,-0.002014,0.001042,1.451636
0.000841,0.008467,-0.996953,-0.000574,-0.001048,0.000088,0.018396,-0.172016,0.363808,-0.002036,0.001011,1.451634
0.000207,0.007486,-0.998617,0.005720,-0.002691,-0.001895,0.017915,-0.171970,0.363527,-0.001998,0.000944,1.451685
0.001465,0.006491,-0.998889,0.002905,0.000709,-0.007411,0.018049,-0.171638,0.363296,-0.002013,0.000980,1.451647
0.001306,0.006193,-0.998876,0.003974,0.003229,-0.004043,0.018162,-0.171905,0.363916,-0.001981,0.001036,1.451628
0.000914,0.007843,-0.999138,0.002414,0.002551,-0.004365,0.018234,-0.172269,0.363482,-0.001978,0.001060,1.451621
-0.000037,0.007914,-0.998126,0.002129,-0.000300,-0.005264,0.017916,-0.171931,0.363998,-0.001986,0.001029,1.451603
0.000492,0.007522,-0.997658,0.000256,0.001171,-0.001245,0.017884,-0.171845,0.363847,-0.002013,0.001061,1.451614
0.001133,0.008249,-0.997715,0.001757,-0.004394,0.000240,0.018081,-0.171887,0.363470,-0.002032,0.001021,1.451666
0.001827,0.008106,-0.997904,0.001279,-0.005087,-0.006958,0.017829,-0.171834,0.364259,-0.002019,0.000963,1.451641
0.002372,0.007587,-0.999354,0.002793,-0.001639,-0.007183,0.018278,-0.171717,0.363793,-0.002017,0.000952,1.451593
0.002019,0.006760,-0.999570,0.005864,0.000606,-0.003510,0.018351,-0.171482,0.363832,-0.001978,0.000996,1.451563
0.001543,0.007402,-0.998988,0.004981,-0.001280,-0.001665,0.017943,-0.171420,0.364768,-0.001944,0.000959,1.451603
0.001919,0.007514,-0.999428,0.000304,0.005281,-0.003104,0.017945,-0.171727,0.363692,-0.001976,0.001020,1.451589
0.000364,0.007353,-0.998601,0.005064,0.006718,0.000612,0.017899,-0.171646,0.363034,-0.001939,0.001087,1.451648
0.000816,0.007885,-0.998107,0.004745,-0.001848,-0.005172,0.017787,-0.171778,0.363082,-0.001909,0.001086,1.451629
0.001229,0.007245,-0.999048,0.002269,-0.002370,-0.002008,0.017852,-0.171680,0.363741,-0.001904,0.001050,1.451660
0.001996,0.007236,-0.998463,0.001863,0.000406,-0.002764,0.018282,-0.171898,0.363884,-0.001899,0.001055,1.451665
0.001001,0.008100,-0.998201,0.005472,0.001147,-0.006463,0.017963,-0.171776,0.363547,-0.001871,0.001088,1.451618
0.001251,0.008905,-0.998164,0.005199,-0.000216,-0.001935,0.018239,-0.171745,0.363224,-0.001841,0.001093,1.451638
0.001360,0.008887,-0.998591,0.006751,0.002136,-0.001976,0.018404,-0.172090,0.363956,-0.001807,0.001106,1.451626
0.002194,0.007800,-0.998683,0.004796,0.002965,-0.006149,0.017888,-0.171988,0.363328,-0.001790,0.001117,1.451593
0.002086,0.007688,-0.998174,0.003791,0.002735,-0.002479,0.017743,-0.171778,0.363939,-0.001756,0.001176,1.451590
0.001593,0.007988,-0.998954,-0.003780,-0.001762,-0.001929,0.018053,-0.171943,0.363571,-0.001817,0.001157,1.451607
0.000553,0.007387,-0.999006,0.000710,-0.000622,-0.001861,0.018209,-0.171655,0.363639,-0.001829,0.001144,1.451607
0.001029,0.007773,-0.999272,0.003215,0.002834,-0.000138,0.018043,-0.171537,0.363434,-0.001825,0.001180,1.451621
0.000402,0.007058,-0.998921,0.003102,0.001813,-0.001484,0.018161,-0.171462,0.363954,-0.001812,0.001180,1.451664
0.001287,0.007477,-0.997443,0.004748,0.002847,-0.006663,0.018381,-0.171897,0.364494,-0.001754,0.001196,1.451646
0.001472,0.008399,-0.997577,0.000506,0.004233,-0.005142,0.018039,-0.172063,0.365121,-0.001769,0.001249,1.451604
0.001616,0.008303,-0.999310,0.001201,0.002415,-0.004614,0.018136,-0.172065,0.363940,-0.001792,0.001260,1.451602
0.000483,0.006657,-0.999409,0.000473,-0.000224,-0.005831,0.017983,-0.172349,0.362916,-0.001799,0.001252,1.451563
0.001360,0.006622,-0.999235,0.001839,0.000975,-0.007965,0.017913,-0.171731,0.364741,-0.001775,0.001246,1.451523
0.002156,0.006923,-1.000058,0.004063,0.003131,-0.007830,0.017998,-0.171768,0.364117,-0.001753,0.001267,1.451476
0.002316,0.006460,-0.999003,0.002842,0.001734,-0.004418,0.018104,-0.171805,0.363550,-0.001727,0.001257,1.451443
0.000994,0.006888,-0.997694,-0.000215,0.005525,-0.002659,0.018336,-0.171767,0.362932,-0.001740,0.001341,1.451456
0.000518,0.007211,-0.998687,0.000149,-0.000795,-0.003677,0.018138,-0.171443,0.363710,-0.001727,0.001295,1.451464
0.001966,0.007567,-0.998517,-0.000989,-0.001297,-0.002797,0.017418,-0.169628,0.365992,-0.001753,0.001276,1.451469
0.001630,0.008028,-0.997805,-0.003399,0.001781,-0.004312,0.017622,-0.170829,0.365072,-0.001816,0.001306,1.451478
0.001030,0.008345,-0.997447,0.000579,-0.001624,-0.003569,0.017892,-0.171460,0.364541,-0.001839,0.001294,1.451478
0.000853,0.008343,-0.998703,0.000700,-0.001958,-0.004208,0.017880,-0.171733,0.363821,-0.001839,0.001279,1.451464
0.002265,0.007164,-0.999793,0.001332,0.001688,-0.003067,0.017793,-0.171224,0.363740,-0.001852,0.001295,1.451465
0.001523,0.006938,-0.999060,0.001764,-0.001751,-0.001099,0.017946,-0.170898,0.363708,-0.001847,0.001266,1.451475
0.000818,0.006683,-0.998851,0.003975,-0.004069,-0.000410,0.017913,-0.171087,0.363853,-0.001829,0.001203,1.451501
0.001365,0.006579,-0.997984,0.004472,0.000279,0.000792,0.018400,-0.171314,0.364074,-0.001801,0.001212,1.451542
0.001354,0.007867,-0.997562,0.000567,-0.000195,-0.001558,0.018440,-0.171418,0.363844,-0.001791,0.001207,1.451534
0.001428,0.007290,-0.997894,-0.000865,0.001036,0.001340,0.017971,-0.171508,0.364777,-0.001840,0.001196,1.451586
0.001497,0.008244,-0.997707,0.003432,0.007018,-0.004245,0.017790,-0.171508,0.365019,-0.001818,0.001307,1.451572
0.000857,0.008485,-0.998345,0.000367,0.002575,-0.002003,0.017678,-0.171374,0.363928,-0.001847,0.001314,1.451580
0.001403,0.009040,-0.997402,-0.000272,0.003950,-0.006957,0.017719,-0.171513,0.364325,-0.001911,0.001337,1.451532
0.001794,0.008967,-0.996410,-0.000434,0.003458,-0.003228,0.018150,-0.171227,0.364878,-0.001927,0.001383,1.451553
