Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Mag X,Mag Y,Mag Z,Pitch,Roll,Yaw
0.004448,0.000530,-0.996310,-0.002884,0.005212,0.001993,-0.018244,0.313921,0.279278,-0.002742,0.006625,-1.624725
0.005226,0.001945,-0.996221,-0.003490,-0.001004,-0.000635,-0.018024,0.314028,0.279517,-0.002772,0.006679,-1.624732
0.004389,0.001644,-0.996736,-0.000997,-0.002583,-0.004100,-0.018009,0.314480,0.279378,-0.002792,0.006599,-1.624763
0.004271,0.000809,-0.997029,-0.002717,0.002812,-0.002665,-0.018141,0.314299,0.279133,-0.002786,0.006614,-1.624818
0.005782,0.000449,-0.996395,0.000777,0.000223,-0.001264,-0.017936,0.314159,0.279420,-0.002821,0.006632,-1.624817
0.005337,0.001827,-0.996835,0.005792,0.001391,-0.000408,-0.017870,0.313924,0.279341,-0.002768,0.006650,-1.624837
0.006049,0.003383,-0.995756,0.001500,-0.002075,0.003241,-0.017862,0.313860,0.279052,-0.002694,0.006637,-1.624834
0.005287,0.001240,-0.995679,0.001046,-0.002145,0.001602,-0.017530,0.313641,0.277836,-0.002715,0.006611,-1.624762
0.005444,0.001376,-0.996296,0.003567,-0.000021,-0.000770,-0.017631,0.314117,0.279328,-0.002671,0.006589,-1.624755
0.005285,0.001290,-0.997665,-0.001759,0.004123,-0.000735,-0.017842,0.314493,0.279343,-0.002652,0.006600,-1.624756
0.005453,0.001112,-0.998117,-0.003984,0.001517,0.003159,-0.017859,0.314336,0.279102,-0.002666,0.006656,-1.624734
0.004388,0.000594,-0.997139,-0.004927,0.001624,-0.000841,-0.017719,0.314185,0.280323,-0.002698,0.006664,-1.624703
0.005174,0.000132,-0.997114,-0.001786,0.000413,-0.005930,-0.017800,0.314012,0.279147,-0.002744,0.006685,-1.624737
0.005733,0.002205,-0.997109,0.004717,0.000909,-0.005483,-0.017948,0.313394,0.278637,-0.002710,0.006680,-1.624776
0.005981,0.002756,-0.996447,0.001813,-0.002392,-0.003133,-0.018029,0.313784,0.279170,-0.002680,0.006682,-1.624817
0.005577,0.001364,-0.997696,-0.001031,0.000012,-0.002561,-0.017433,0.313999,0.279238,-0.002678,0.006666,-1.624851
0.004639,0.000958,-0.996517,-0.002746,0.003669,-0.003178,-0.017773,0.314083,0.278786,-0.002675,0.006649,-1.624868
0.005693,0.001767,-0.995437,-0.000797,0.007085,-0.000360,-0.017861,0.314093,0.279206,-0.002685,0.006702,-1.624882
0.005740,0.000747,-0.994570,0.000003,0.003195,-0.003835,-0.017672,0.314029,0.280184,-0.002704,0.006766,-1.624886
0.005861,-0.000214,-0.997244,0.005141,0.001646,0.001309,-0.017764,0.313969,0.280502,-0.002661,0.006786,-1.624899
0.006071,0.000982,-0.999089,0.004075,0.001027,0.002155,-0.018161,0.313746,0.279584,-0.002611,0.006791,-1.624874
0.005192,0.001804,-0.997906,0.004140,0.001404,-0.004169,-0.018151,0.313741,0.279925,-0.002578,0.006805,-1.624870
0.004499,0.001818,-0.995526,0.000523,0.005919,-0.003333,-0.017752,0.314027,0.278916,-0.002552,0.006803,-1.624901
0.005989,0.001277,-0.995127,-0.000264,0.001505,-0.004994,-0.017631,0.313680,0.278574,-0.002541,0.006880,-1.624906
0.005979,0.001610,-0.994362,0.001741,0.000526,0.003239,-0.017719,0.313901,0.279195,-0.002516,0.006862,-1.624925
0.005435,0.001892,-0.995908,0.001859,-0.000071,0.000649,-0.017888,0.314000,0.279156,-0.002529,0.006897,-1.624876
0.005317,0.001671,-0.999297,0.004155,-0.002573,0.000389,-0.017572,0.314113,0.278826,-0.002492,0.006857,-1.624874
0.005937,0.002197,-0.998314,0.002873,0.000911,0.000326,-0.017633,0.313826,0.279286,-0.002453,0.006846,-1.624852
0.006087,0.001192,-0.995005,-0.000051,0.000217,-0.002656,-0.017836,0.313479,0.278704,-0.002454,0.006875,-1.624848
0.005136,0.000202,-0.994368,0.001804,0.003623,0.000110,-0.017977,0.314019,0.280118,-0.002433,0.006867,-1.624850
0.006107,0.001008,-0.996229,-0.001770,-0.000667,-0.000346,-0.018013,0.314065,0.280236,-0.002429,0.006902,-1.624835
0.005145,0.002538,-0.998264,0.000530,-0.002028,-0.003491,-0.017911,0.313913,0.279889,-0.002436,0.006829,-1.624832
0.004745,0.002077,-0.998360,0.002282,-0.002144,0.000379,-0.017544,0.313854,0.279802,-0.002412,0.006847,-1.624867
0.004736,0.002333,-0.996572,-0.004773,-0.005262,-0.002101,-0.017752,0.313917,0.280536,-0.002401,0.006777,-1.624863
0.005406,0.001244,-0.994186,-0.000120,-0.004138,-0.002312,-0.017745,0.314092,0.280063,-0.002468,0.006719,-1.624876
0.005110,0.000917,-0.994284,0.003005,0.003542,-0.001424,-0.017734,0.313715,0.278789,-0.002424,0.006718,-1.624886
0.005086,0.001721,-0.997823,-0.002010,-0.000460,0.001521,-0.017918,0.313692,0.279017,-0.002404,0.006749,-1.624902
0.004777,0.002754,-0.998293,-0.002030,0.000780,0.004085,-0.017778,0.313846,0.279937,-0.002447,0.006718,-1.624852
0.004784,0.001667,-0.997457,-0.002871,-0.002818,-0.001158,-0.017985,0.313289,0.279692,-0.002483,0.006753,-1.624816
0.004886,0.000430,-0.995004,-0.002575,-0.001930,-0.002799,-0.018310,0.313228,0.279455,-0.002478,0.006692,-1.624821
0.005722,0.001038,-0.996004,-0.004590,-0.000540,-0.005516,-0.017893,0.313479,0.279218,-0.002512,0.006680,-1.624850
0.006456,0.001552,-0.997123,-0.002764,-0.004714,-0.005395,-0.017759,0.313796,0.279420,-0.002558,0.006675,-1.624890
0.005795,0.001083,-0.998089,0.000688,-0.006371,-0.000934,-0.017677,0.313857,0.279252,-0.002560,0.006604,-1.624923
0.004837,0.000904,-0.996797,-0.002758,0.000570,-0.000285,-0.018126,0.313889,0.278898,-0.002541,0.006575,-1.624916
0.005290,0.000705,-0.994139,0.001365,0.006272,0.001263,-0.018173,0.314056,0.279143,-0.002551,0.006609,-1.624894
0.005703,0.000042,-0.995021,-0.002383,-0.000848,0.000867,-0.018117,0.313791,0.278985,-0.002519,0.006638,-1.624906
0.005489,0.001590,-0.996119,0.001436,0.001370,0.001617,-0.017793,0.314277,0.278908,-0.002555,0.006638,-1.624865
0.004392,0.002851,-0.997977,0.000745,0.003657,0.002334,-0.017675,0.314286,0.279701,-0.002523,0.006632,-1.624819
0.004696,0.002330,-0.997388,0.000488,0.002875,0.001132,-0.017670,0.313424,0.279275,-0.002529,0.006692,-1.624822
0.004329,0.003211,-0.995389,0.001983,-0.002073,0.001758,-0.017590,0.313660,0.279596,-0.002491,0.006672,-1.624800
0.005050,0.002064,-0.995462,0.003007,0.004194,0.001392,-0.017643,0.313623,0.279832,-0.002481,0.006637,-1.624766
0.004801,0.001513,-0.996001,-0.000215,0.005154,0.004607,-0.017282,0.313799,0.279651,-0.002458,0.006695,-1.624727
0.004505,0.001629,-0.997845,-0.000178,0.001702,0.001168,-0.017320,0.313987,0.278699,-0.002468,0.006688,-1.624692
0.005058,0.001868,-0.998346,0.001212,0.001553,0.002745,-0.017568,0.314014,0.279584,-0.002457,0.006737,-1.624661
0.005230,0.000700,-0.996638,-0.000767,-0.002818,0.002735,-0.017745,0.314059,0.279597,-0.002442,0.006681,-1.624612
0.005274,0.000485,-0.995640,-0.003385,0.006310,0.000313,-0.018213,0.313891,0.278771,-0.002477,0.006673,-1.624580
0.004362,0.001297,-0.996704,0.000613,0.003805,-0.000718,-0.018367,0.313846,0.278930,-0.002495,0.006729,-1.624593
0.005128,0.002111,-0.997254,0.002900,0.003370,0.001191,-0.017919,0.313953,0.280088,-0.002471,0.006739,-1.624585
0.005975,0.001085,-0.996980,-0.003591,-0.000845,0.001376,-0.017693,0.314183,0.278948,-0.002461,0.006773,-1.624566
0.005610,0.000208,-0.996647,-0.008215,-0.000081,-0.000340,-0.017813,0.314083,0.278504,-0.002519,0.006769,-1.624519
0.005622,0.001414,-0.994852,-0.003399,0.001040,0.002518,-0.018229,0.313987,0.279876,-0.002583,0.006756,-1.624528
0.006034,0.001362,-0.995602,0.000879,-0.005674,0.000435,-0.017910,0.313853,0.279772,-0.002570,0.006746,-1.624479
0.006205,0.001435,-0.996790,-0.000717,-0.003610,-0.006253,-0.018065,0.313684,0.278351,-0.002564,0.006685,-1.624502
0.005401,0.003061,-0.997292,-0.004271,0.002468,0.000512,-0.017825,0.314087,0.279456,-0.002571,0.006683,-1.624563
0.005165,0.001902,-0.996436,-0.003863,-0.001875,0.000889,-0.018125,0.314451,0.280238,-0.002625,0.006738,-1.624542
0.004625,0.001572,-0.997512,0.002701,-0.004474,0.002673,-0.018519,0.314232,0.279378,-0.002646,0.006667,-1.624536
0.004373,0.001297,-0.995993,0.005989,-0.001227,0.000280,-0.018496,0.313913,0.279546,-0.002562,0.006659,-1.624503
0.005758,0.002119,-0.994657,0.000191,-0.001420,-0.003835,-0.018168,0.313784,0.279594,-0.002537,0.006640,-1.624536
0.005904,0.001905,-0.997477,-0.000878,-0.001831,-0.001232,-0.017724,0.313823,0.280590,-0.002551,0.006642,-1.624544
0.006020,0.002132,-0.997096,0.000450,-0.000367,0.001958,-0.017920,0.313961,0.280368,-0.002550,0.006621,-1.624522
0.005541,0.002479,-0.994510,-0.002851,-0.001419,-0.004026,-0.017788,0.313586,0.280222,-0.002574,0.006605,-1.624484
0.005785,0.001565,-0.994146,-0.001752,0.002671,-0.007638,-0.017862,0.313924,0.280409,-0.002587,0.006594,-1.624556
0.004798,0.000270,-0.996742,0.000619,0.001081,-0.002063,-0.017559,0.313268,0.278727,-0.002617,0.006612,-1.624607
0.004699,0.000532,-0.999162,-0.001001,0.001902,-0.001535,-0.017766,0.313440,0.278627,-0.002583,0.006571,-1.624611
0.005972,0.001333,-0.999091,-0.003660,0.006612,-0.000526,-0.018008,0.314024,0.279272,-0.002597,0.006618,-1.624603
0.005542,0.001200,-0.996796,0.000928,0.001744,-0.002274,-0.017581,0.313938,0.278867,-0.002641,0.006656,-1.624645
0.005539,0.001677,-0.994030,-0.000595,0.001253,-0.001663,-0.017296,0.314180,0.279846,-0.002581,0.006657,-1.624624
0.004947,0.001167,-0.992226,-0.003547,0.000152,-0.001199,-0.017347,0.314159,0.279136,-0.002607,0.006641,-1.624650
0.005457,0.002494,-0.994110,-0.004378,0.001267,-0.001161,-0.018199,0.314021,0.279025,-0.002636,0.006661,-1.624645
0.005159,0.001437,-0.999122,-0.002330,0.003682,-0.001102,-0.018040,0.313927,0.279878,-0.002677,0.006677,-1.624652
0.004609,0.001656,-0.999802,-0.004318,-0.001673,0.001294,-0.018161,0.313885,0.280240,-0.002694,0.006683,-1.624679
0.004820,0.001243,-0.995953,-0.001839,0.000959,0.004463,-0.018528,0.313901,0.278802,-0.002725,0.006670,-1.624628
0.005306,0.001528,-0.994402,-0.000477,-0.003446,-0.000115,-0.018110,0.313575,0.278936,-0.002724,0.006627,-1.624619
0.005046,0.001665,-0.994505,0.003236,0.002894,-0.000610,-0.017741,0.313842,0.279196,-0.002745,0.006623,-1.624621
0.005532,0.001486,-0.997338,0.002729,0.006250,-0.007058,-0.018158,0.313918,0.279454,-0.002671,0.006653,-1.624653
0.005501,0.001942,-0.999229,-0.005229,0.004514,0.003298,-0.017898,0.313370,0.279161,-0.002704,0.006720,-1.624677
0.006368,0.001226,-0.998868,-0.000900,0.002468,0.005477,-0.017727,0.313552,0.280018,-0.002727,0.006712,-1.624593
0.006483,0.001012,-0.996597,0.000585,-0.000917,-0.003634,-0.018187,0.314168,0.279573,-0.002731,0.006753,-1.624571
0.006544,0.000665,-0.994420,-0.001541,0.000557,0.002595,-0.018158,0.314503,0.280322,-0.002735,0.006709,-1.624602
0.005841,0.001211,-0.995918,-0.002172,-0.000321,-0.000009,-0.018117,0.313931,0.279559,-0.002746,0.006717,-1.624549
0.006184,0.002951,-0.998857,-0.003786,-0.002598,-0.000221,-0.017627,0.313915,0.278381,-0.002759,0.006734,-1.624566
0.005299,0.003142,-0.998175,0.001159,-0.002112,0.001022,-0.017709,0.313888,0.279370,-0.002809,0.006676,-1.624542
0.004920,0.001603,-0.996047,-0.003629,-0.001396,-0.001710,-0.018021,0.314111,0.279083,-0.002796,0.006644,-1.624535
0.004543,0.001065,-0.995808,-0.003194,0.001926,0.004315,-0.018117,0.314274,0.279470,-0.002840,0.006647,-1.624573
0.004628,0.001442,-0.995836,-0.003535,0.000186,-0.003477,-0.017711,0.314019,0.279635,-0.002860,0.006654,-1.624533
0.004689,0.001601,-0.995545,0.000252,0.000687,0.001773,-0.017831,0.313435,0.279537,-0.002909,0.006663,-1.624542
0.005059,0.002215,-0.998244,0.000813,-0.002524,0.003638,-0.018078,0.313650,0.278620,-0.002887,0.006625,-1.624495
0.006681,0.002429,-0.998296,0.001506,0.001006,-0.000232,-0.018161,0.313961,0.278500,-0.002874,0.006622,-1.624429
0.006151,0.001670,-0.995649,0.001991,0.005093,-0.004473,-0.017754,0.313299,0.279238,-0.002832,0.006646,-1.624442
0.005187,0.001404,-0.995632,0.000017,-0.001449,0.000463,-0.017621,0.313365,0.279778,-0.002818,0.006662,-1.624489
0.005310,0.001846,-0.996440,0.003774,-0.003871,0.003477,-0.018269,0.313984,0.279562,-0.002805,0.006652,-1.624443
0.004929,0.002032,-0.996909,0.000927,0.001184,0.006176,-0.017785,0.313724,0.279222,-0.002760,0.006608,-1.624386
0.004922,0.001457,-0.996005,-0.001013,0.002467,0.001349,-0.017880,0.314158,0.280151,-0.002772,0.006623,-1.624342
0.006181,0.000950,-0.996281,0.000093,-0.000737,0.003733,-0.018031,0.313773,0.280007,-0.002749,0.006614,-1.624349
0.006319,0.001248,-0.996784,-0.000958,0.004821,0.008840,-0.018150,0.313848,0.280063,-0.002747,0.006623,-1.624279
0.006935,0.001696,-0.996267,-0.004902,0.003039,0.001153,-0.017609,0.313895,0.279955,-0.002749,0.006694,-1.624153
0.006523,0.000664,-0.995932,-0.002933,0.003954,-0.006052,-0.017694,0.314252,0.279814,-0.002798,0.006701,-1.624186
0.005084,0.000157,-0.997140,0.000292,0.001788,-0.001045,-0.017895,0.314154,0.279235,-0.002812,0.006768,-1.624233
0.004849,0.001398,-0.997025,-0.000463,-0.001561,0.004635,-0.017855,0.313740,0.279463,-0.002784,0.006745,-1.624182
0.005263,0.000908,-0.996208,0.000279,-0.000640,0.001024,-0.018126,0.313811,0.279228,-0.002781,0.006705,-1.624145
0.005567,0.001921,-0.997284,0.001772,0.001769,0.001675,-0.018153,0.313915,0.279355,-0.002751,0.006722,-1.624153
0.006062,0.001854,-0.998141,-0.003945,0.001111,0.006254,-0.018103,0.313831,0.279941,-0.002765,0.006747,-1.624102
0.005505,0.002210,-0.995961,-0.008169,0.000287,0.006176,-0.018035,0.314072,0.280177,-0.002821,0.006740,-1.624049
0.004728,0.000777,-0.996190,-0.002319,0.004292,0.002774,-0.017470,0.313678,0.280329,-0.002870,0.006714,-1.623936
0.005075,0.000465,-0.997460,0.000965,0.003758,-0.003881,-0.017631,0.313821,0.279526,-0.002884,0.006758,-1.623967
0.004568,0.001080,-0.997016,-0.000479,0.003553,-0.004674,-0.017740,0.313651,0.279158,-0.002856,0.006762,-1.623986
0.005511,0.001542,-0.998325,-0.000602,0.000564,-0.000696,-0.017708,0.313539,0.278956,-0.002880,0.006792,-1.624048
